BUMIToBrokerCode	BUMI	Start	2026-02-12	End	2026-02-12	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
MG	8,744,987	238,861,938,800	273.14	1	YU	9,171,768	248,847,303,200	271.32
XL	8,448,448	231,037,279,200	273.47	2	AK	8,537,303	233,890,476,600	273.96
YP	5,233,197	143,145,773,400	273.53	3	MG	6,925,986	190,177,611,600	274.59
YU	5,113,437	138,506,972,200	270.87	4	CC	5,902,681	161,344,356,800	273.34
CC	4,434,865	121,294,411,000	273.50	5	XL	5,727,408	156,034,023,200	272.43
CP	4,161,694	113,430,275,800	272.56	6	CP	4,096,422	112,252,402,800	274.03
AK	3,928,140	106,964,383,800	272.30	7	YP	3,629,654	99,164,089,600	273.21
XC	3,744,906	102,567,536,600	273.89	8	RB	3,150,000	86,100,000,000	273.33
PD	2,780,689	76,016,087,400	273.37	9	XC	2,591,115	70,630,117,000	272.59
ZP	2,290,446	62,871,202,000	274.49	10	AZ	2,561,824	69,032,033,000	269.46
YJ	1,895,158	52,308,729,400	276.01	11	PD	1,989,815	54,290,198,800	272.84
KK	1,730,497	47,263,138,200	273.12	12	SQ	1,664,354	44,876,265,400	269.63
NI	1,626,818	44,148,433,200	271.38	13	ZP	1,380,158	37,488,370,400	271.62
DR	1,513,848	41,400,655,800	273.48	14	BK	1,243,738	33,765,846,000	271.49
LG	1,436,810	39,089,482,600	272.06	15	TP	1,120,187	30,456,836,600	271.89
SQ	1,407,787	38,398,050,200	272.75	16	KK	1,088,546	29,754,948,600	273.35
AZ	1,365,056	37,232,255,200	272.75	17	SS	1,000,000	27,460,000,000	274.60
AI	1,337,126	36,470,830,600	272.76	18	YJ	964,410	26,671,123,200	276.55
TP	1,210,871	32,697,072,000	270.03	19	NI	919,032	25,077,197,800	272.87
OK	986,475	27,264,975,000	276.39	20	HD	897,746	24,438,430,000	272.22
HD	994,156	27,053,591,800	272.13	21	LG	884,773	24,145,646,400	272.90
OD	992,513	26,976,222,800	271.80	22	DR	883,072	24,108,007,000	273.00
XA	858,533	23,474,198,600	273.42	23	AG	819,204	22,331,166,600	272.60
GR	806,204	21,978,769,200	272.62	24	EP	820,728	22,272,665,400	271.38
