BUMIToBrokerCode	BUMI	Start	2026-02-03	End	2026-02-03	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
MG	25,768,142	602,721,633,200	233.90	1	MG	23,370,431	543,898,867,800	232.73
AK	22,496,639	501,829,338,700	223.07	2	XL	13,460,602	312,844,825,600	232.42
CC	11,658,412	271,322,766,000	232.73	3	AK	10,819,120	259,796,526,200	240.13
XL	11,018,366	264,314,051,500	239.88	4	YP	10,527,869	249,299,389,900	236.80
YP	8,928,646	214,885,563,100	240.67	5	CC	9,982,408	234,290,184,500	234.70
CP	6,903,064	161,081,830,100	233.35	6	YU	8,475,740	207,664,738,800	245.01
YU	5,357,729	128,537,407,200	239.91	7	PD	6,699,063	148,841,312,300	222.18
IF	4,466,452	110,492,500,000	247.38	8	CP	5,434,780	126,274,218,700	232.34
YJ	3,691,515	87,762,916,200	237.74	9	LG	3,356,871	78,885,513,300	235.00
PD	3,433,784	82,549,226,300	240.40	10	NI	3,281,267	75,949,655,900	231.46
HD	3,426,451	80,719,998,900	235.58	11	HD	3,203,868	75,317,342,400	235.08
AZ	2,417,388	60,122,031,700	248.71	12	KK	3,086,651	71,558,318,400	231.83
BQ	2,472,244	58,762,908,700	237.69	13	SS	2,640,820	64,896,822,000	245.74
KK	2,334,016	55,090,447,500	236.03	14	BQ	2,779,326	64,696,043,600	232.78
ZP	2,204,708	52,904,898,800	239.96	15	AZ	2,702,055	63,911,889,200	236.53
LG	2,166,950	51,437,113,400	237.37	16	SQ	2,544,760	59,816,092,600	235.06
XC	2,159,071	51,394,950,800	238.04	17	XC	2,552,647	58,650,818,200	229.76
BK	2,209,381	50,767,385,000	229.78	18	BK	2,222,120	56,760,426,600	255.43
NI	2,079,535	49,795,491,300	239.45	19	YJ	2,354,515	54,726,376,000	232.43
SQ	1,616,096	38,891,334,900	240.65	20	OD	2,018,298	48,026,665,200	237.96
GR	1,242,929	29,917,449,000	240.70	21	EP	1,797,414	41,237,294,400	229.43
YB	1,250,082	28,982,228,800	231.84	22	ZP	1,732,846	41,143,271,200	237.43
OD	1,212,643	28,777,792,300	237.31	23	GR	1,513,417	35,915,889,800	237.32
DR	1,197,178	27,943,144,600	233.41	24	YB	1,531,525	34,653,346,800	226.27
RF	559,547	14,404,415,200	257.43	25	XA	1,298,614	29,891,855,400	230.18
EP	597,424	13,659,224,200	228.64	26	DR	1,221,036	28,477,765,200	233.23
IN	519,105	13,024,543,000	250.90	27	IF	776,562	19,010,019,600	244.80
DH	525,055	12,465,588,000	237.41	28	DH	814,786	18,592,504,200	228.19
AG	422,886	9,856,029,000	233.07	29	IN	692,790	17,278,171,000	249.40
