BUMIToBrokerCode	BUMI	Start	2026-02-05	End	2026-02-05	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	4,848,014	120,640,961,600	248.85	1	YU	5,230,529	129,432,460,600	247.46
MG	4,740,468	117,037,212,600	246.89	2	MG	4,108,195	102,441,759,000	249.36
CC	3,206,793	79,196,700,000	246.97	3	IF	3,989,370	96,212,858,200	241.17
AZ	2,777,783	69,412,013,200	249.88	4	XL	3,732,183	93,113,565,000	249.49
AK	2,632,795	64,222,782,800	243.93	5	CC	3,354,310	83,436,521,200	248.74
YU	2,400,488	59,191,063,000	246.58	6	RB	2,383,647	59,193,716,200	248.33
YP	2,081,738	51,656,616,200	248.14	7	YP	1,701,517	42,207,589,200	248.06
PD	1,683,585	41,777,134,600	248.14	8	ZP	1,644,159	40,264,681,000	244.90
XC	1,648,871	40,983,598,800	248.56	9	AK	1,559,805	39,127,781,400	250.85
CP	1,498,233	37,279,324,000	248.82	10	XC	1,565,007	38,997,971,000	249.19
ZP	1,334,770	32,996,885,000	247.21	11	SS	1,503,020	36,992,494,000	246.12
GR	1,072,160	26,819,511,600	250.14	12	PD	1,475,854	36,602,778,200	248.01
YB	929,456	22,939,045,200	246.80	13	CP	1,309,515	32,496,642,600	248.16
OD	825,156	20,481,019,000	248.21	14	GR	850,699	21,103,915,000	248.08
BQ	817,893	20,248,676,600	247.57	15	SQ	704,524	17,451,530,400	247.71
KK	767,302	19,059,430,200	248.40	16	BQ	691,642	17,113,341,600	247.43
NI	766,381	19,033,999,000	248.36	17	YB	692,109	17,100,947,800	247.08
BK	787,425	19,025,738,800	241.62	18	HD	578,955	14,343,737,000	247.75
HD	751,207	18,669,911,000	248.53	19	NI	548,797	13,770,249,600	250.92
AO	734,364	18,421,526,600	250.85	20	AI	538,607	13,508,502,200	250.80
YJ	732,017	18,080,861,600	247.00	21	AO	495,791	12,478,894,400	251.70
SQ	598,398	14,858,944,800	248.31	22	BK	464,054	11,570,267,000	249.33
DR	577,393	14,442,993,000	250.14	23	AZ	432,730	10,758,315,000	248.61
LG	435,565	10,785,932,000	247.63	24	YJ	393,955	9,801,556,600	248.80
AI	434,645	10,715,454,600	246.53	25	OD	380,281	9,511,952,400	250.13
MU	383,696	9,590,365,200	249.95	26	KK	360,567	8,929,301,400	247.65
KI	350,022	8,764,539,000	250.40	27	XA	293,026	7,343,435,600	250.61
EP	348,161	8,663,246,800	248.83	28	EP	227,875	5,665,050,600	248.60
XA	320,531	7,986,235,200	249.16	29	DR	181,186	4,488,173,800	247.71
II	304,000	7,580,000,000	249.34	30	DH	168,406	4,175,536,400	247.94
TS	300,000	7,480,000,000	249.33	31	LG	144,824	3,596,241,600	248.32
DH	209,701	5,225,335,800	249.18	32	HP	134,785	3,359,170,600	249.22
TP	185,622	4,580,965,800	246.79	33	BR	132,370	3,183,316,400	240.49
IN	137,010	3,399,940,000	248.15	34	TP	111,265	2,769,126,800	248.88
HP	129,819	3,201,764,800	246.63	35	IN	101,010	2,534,656,000	250.93
IF	128,029	3,174,043,400	247.92	36	KI	78,703	1,981,821,600	251.81
AG	118,723	2,931,487,000	246.92	37	LS	72,831	1,800,492,200	247.22
GA	100,000	2,470,000,000	247.00	38	AF	71,473	1,717,052,000	240.24
LS	76,752	1,858,208,600	242.11	39	AG	54,013	1,346,823,200	249.35
PG	68,150	1,687,926,000	247.68	40	AT	53,708	1,336,691,600	248.88
AT	53,720	1,329,069,600	247.41	41	FS	52,370	1,319,786,400	252.01
PC	44,618	1,103,263,000	247.27	42	DX	44,475	1,097,274,000	246.72
IU	42,367	1,043,524,800	246.31	43	IU	43,554	1,094,800,000	251.37
AD	39,500	987,500,000	250.00	44	RS	25,219	617,423,600	244.82
BR	39,600	985,100,000	248.76	45	FZ	22,002	547,749,200	248.95
DX	33,966	842,303,000	247.98	46	PC	10,385	259,585,000	249.96
FZ	27,761	685,401,800	246.89	47	GA	10,000	240,000,000	240.00
CD	22,600	552,464,800	244.45	48	ES	9,100	227,520,000	250.02
ES	21,228	518,571,600	244.29	49	DP	8,000	195,456,000	244.32
SH	20,805	514,181,000	247.14	50	DU	7,050	171,660,000	243.49
ZR	16,660	409,922,000	246.05	51	PG	6,130	153,862,000	251.00
PF	15,500	384,100,000	247.81	52	CD	6,258	153,362,600	245.07
BF	15,000	376,000,000	250.67	53	SH	5,002	123,130,000	246.16
RF	15,233	375,553,600	246.54	54	BF	5,000	120,000,000	240.00
SF	14,349	354,195,800	246.84	55	ZR	3,075	77,358,000	251.57
FS	14,172	343,873,600	242.64	56	AN	2,299	55,233,000	240.25
MI	13,751	339,485,200	246.88	57	QA	1,251	31,050,000	248.20
AF	13,468	332,422,800	246.82	58	RF	1,025	26,210,000	255.71
ID	11,200	279,720,000	249.75	59	PF	1,020	25,308,000	248.12
SA	10,000	246,800,000	246.80	60	PO	1,000	24,800,000	248.00
QA	9,244	229,206,600	247.95	61	MU	985	24,565,000	249.39
IH	6,010	148,246,000	246.67	62	RO	720	18,100,000	251.39
SS	5,500	135,700,000	246.73	63	BB	369	8,856,000	240.00
DU	5,410	131,160,000	242.44	64	BS	250	6,250,000	250.00
RS	5,080	121,984,000	240.13	65	MI	220	5,560,000	252.73
RO	5,039	121,819,600	241.75	66	ID	220	5,306,000	241.18
AN	4,810	119,744,000	248.95	67	SF	138	3,478,000	252.03
JB	2,477	61,889,400	249.86	68	SA	110	2,762,000	251.09
PO	2,225	55,045,000	247.39	69	RG	107	2,675,000	250.00
OK	2,000	49,200,000	246.00	70	FO	100	2,540,000	254.00
AR	1,696	41,320,000	243.63	71	JB	12	300,000	250.00
RG	1,667	40,354,000	242.08	72	GI	11	272,800	248.00
RB	1,101	26,639,400	241.96	73	TF	3	75,400	251.33
IT	1,000	24,000,000	240.00	74	 	 	 	 
TF	844	21,100,000	250.00	75	 	 	 	 
GI	35	848,400	242.40	76	 	 	 	 
EL	5	122,000	244.00	77	 	 	 	 
