BUMIToBrokerCode	BUMI	Start	2026-02-10	End	2026-02-10	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
SQ	1,487,762	37,646,547,600	253.04	22	BK	1,029,653	25,666,108,400	249.27
BQ	1,421,827	35,814,917,000	251.89	23	GR	970,888	24,700,668,200	254.41
IN	1,233,425	30,968,265,000	251.08	24	IN	939,500	23,857,700,000	253.94
EP	1,064,077	26,936,468,000	253.14	25	OD	735,348	18,733,208,400	254.75
AI	1,018,447	25,585,110,600	251.22	26	AI	729,541	18,228,123,200	249.86
IF	741,218	18,797,227,000	253.60	27	EP	688,960	17,381,222,600	252.28
BK	735,402	18,224,971,600	247.82	28	XA	507,092	12,853,634,600	253.48
XA	633,823	16,106,705,000	254.12	29	AG	359,001	9,038,166,200	251.76
DP	550,000	14,292,317,800	259.86	30	AT	343,312	8,628,424,600	251.33
OD	475,637	11,980,607,800	251.89	31	KI	291,354	7,330,441,200	251.60
BR	384,929	9,798,332,600	254.55	32	FZ	270,127	6,888,214,600	255.00
AG	366,814	9,057,619,200	246.93	33	TP	197,562	5,025,398,400	254.37
TP	295,695	7,457,678,200	252.21	34	AO	175,883	4,455,781,200	253.34
AT	291,815	7,314,144,400	250.64	35	DH	174,721	4,419,450,200	252.94
DX	258,634	6,417,097,400	248.11	36	HP	157,986	4,062,759,600	257.16
KI	247,422	6,271,236,000	253.46	37	DX	132,290	3,401,971,000	257.16
FZ	242,830	5,964,555,800	245.63	38	IF	131,023	3,253,253,200	248.30
AO	195,162	4,908,306,600	251.50	39	BR	108,276	2,733,008,400	252.41
DH	178,738	4,500,479,800	251.79	40	RF	102,456	2,642,636,800	257.93
BB	114,577	2,865,550,600	250.10	41	FS	77,279	1,950,336,400	252.38
IU	105,188	2,647,030,000	251.65	42	IU	64,250	1,640,900,000	255.39
HP	91,950	2,302,353,800	250.39	43	ES	58,300	1,459,060,000	250.27
MI	72,201	1,790,584,800	248.00	44	DP	50,000	1,250,000,000	250.00
GA	65,000	1,627,000,000	250.31	45	GA	47,500	1,208,500,000	254.42
SH	48,801	1,227,485,000	251.53	46	MI	47,810	1,187,998,000	248.48
ES	44,618	1,099,812,800	246.50	47	PC	43,803	1,122,836,000	256.34
FS	37,784	950,033,200	251.44	48	SH	39,341	979,349,600	248.94
LS	29,028	736,208,600	253.62	49	SS	33,200	860,400,000	259.16
AN	28,345	714,894,000	252.21	50	PG	30,593	785,127,600	256.64
AH	22,000	557,100,000	253.23	51	LS	28,582	731,008,200	255.76
AF	18,500	474,500,000	256.49	52	SA	26,150	674,530,000	257.95
PC	17,309	432,219,200	249.71	53	RS	23,250	598,150,000	257.27
EL	15,000	373,000,000	248.67	54	RO	21,296	545,434,200	256.12
ZR	14,760	368,346,000	249.56	55	EL	20,000	500,200,000	250.10
SA	14,050	346,430,000	246.57	56	MU	18,120	463,654,400	255.88
KZ	12,000	297,738,600	248.12	57	PF	16,711	428,512,800	256.43
IH	11,500	285,100,000	247.91	58	SF	16,675	426,429,600	255.73
MU	9,138	227,727,800	249.21	59	AH	15,000	382,000,000	254.67
PO	8,465	204,721,000	241.84	60	ZR	14,250	364,580,000	255.85
RG	7,150	180,930,000	253.05	61	AR	10,900	271,320,000	248.92
RO	6,650	165,060,000	248.21	62	RG	9,488	238,165,600	251.02
SF	6,694	163,114,600	243.67	63	PO	8,045	199,565,000	248.06
JB	6,110	154,088,000	252.19	64	CD	7,665	196,334,200	256.14
IT	5,400	140,020,000	259.30	65	OK	7,000	179,400,000	256.29
PG	5,585	135,933,000	243.39	66	JB	5,542	138,939,800	250.70
RS	5,250	129,850,000	247.33	67	IT	5,450	134,410,000	246.62
BF	5,000	129,000,000	258.00	68	BS	5,300	132,440,000	249.89
OK	5,000	123,800,000	247.60	69	AF	4,889	122,919,600	251.42
PF	4,295	109,593,800	255.17	70	AN	3,597	91,761,800	255.11
CD	4,166	105,350,200	252.88	71	DU	1,808	44,858,400	248.11
TS	2,000	50,000,000	250.00	72	QA	1,030	26,095,800	253.36
DU	1,673	41,468,000	247.87	73	IH	1,000	25,300,000	253.00
BS	1,670	41,148,000	246.40	74	ID	300	7,380,000	246.00
RB	1,345	34,007,800	252.85	75	FO	150	3,830,000	255.33
ID	715	17,912,000	250.52	76	YO	50	1,290,000	258.00
QA	536	13,506,000	251.98	77	GI	38	921,000	242.37
AR	411	10,348,200	251.78	78	TF	20	508,000	254.00
II	150	3,720,000	248.00	79	 	 	 	 
GI	32	800,400	250.13	80	 	 	 	 
TF	15	371,600	247.73	81	 	 	 	 
