BUMIToBrokerCode	BUMI	Start	2025-12-29	End	2025-12-29	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	8,439,140	309,167,807,200	366.35	1	AK	11,732,531	430,078,973,600	366.57
YP	5,204,873	190,840,417,200	366.66	2	YU	8,437,972	308,256,064,200	365.32
CC	4,580,378	167,574,535,800	365.85	3	MG	6,104,948	222,919,927,200	365.15
MG	4,214,489	153,913,451,400	365.20	4	XL	5,001,870	182,634,066,800	365.13
XC	3,797,250	139,046,095,400	366.18	5	CC	3,130,118	114,345,180,400	365.31
AK	2,707,540	98,267,285,200	362.94	6	YP	2,810,834	102,838,647,200	365.87
PD	2,635,663	96,502,954,400	366.14	7	XC	2,545,111	93,168,940,200	366.07
CP	2,627,873	95,912,023,200	364.98	8	CP	1,733,615	63,438,569,800	365.93
YU	2,582,005	94,011,441,400	364.10	9	PD	1,453,084	53,087,546,600	365.34
GR	1,457,645	53,365,986,400	366.11	10	ZP	1,338,387	48,699,193,000	363.86
DR	1,357,916	49,708,608,800	366.07	11	HD	1,010,627	36,536,366,000	361.52
ZP	1,321,882	48,119,045,600	364.02	12	KK	959,104	34,831,968,400	363.17
SQ	1,186,645	43,412,144,000	365.84	13	SQ	772,501	28,325,073,000	366.67
KK	1,157,292	42,454,401,600	366.84	14	BQ	763,557	28,089,481,000	367.88
NI	1,133,410	41,483,942,200	366.01	15	YB	666,934	24,445,220,200	366.53
BQ	1,052,017	38,589,695,400	366.82	16	AZ	641,098	23,387,828,400	364.81
YB	804,924	29,425,032,600	365.56	17	YJ	580,711	21,189,854,400	364.90
HD	689,100	25,103,251,000	364.29	18	NI	568,676	20,875,748,600	367.09
EP	611,617	22,359,574,600	365.58	19	BK	466,144	17,105,088,800	366.95
OD	606,837	22,173,918,600	365.40	20	LG	463,005	16,915,809,000	365.35
YJ	601,933	21,861,377,800	363.19	21	OD	409,039	14,932,803,600	365.07
AZ	594,334	21,804,412,000	366.87	22	AI	281,058	10,266,795,800	365.29
XA	583,715	21,350,289,400	365.77	23	EP	261,129	9,583,301,400	366.99
LG	558,039	20,373,275,200	365.09	24	RG	259,370	9,427,940,000	363.49
AI	400,060	14,563,136,600	364.02	25	GR	235,177	8,620,994,200	366.57
IF	389,271	14,301,303,200	367.39	26	II	235,000	8,563,000,000	364.38
BK	309,258	11,276,597,200	364.63	27	XA	217,374	7,968,450,000	366.58
RG	256,701	9,264,917,600	360.92	28	DR	212,471	7,809,464,600	367.55
TP	244,465	8,921,935,800	364.96	29	TP	181,275	6,664,108,400	367.62
AO	238,286	8,747,673,200	367.11	30	AO	179,716	6,616,618,400	368.17
DH	229,005	8,414,997,200	367.46	31	MI	134,650	4,880,900,000	362.49
SS	220,550	7,955,110,000	360.69	32	AT	112,086	4,084,330,800	364.39
FS	204,392	7,503,426,800	367.11	33	EL	109,700	4,018,280,000	366.30
KI	182,033	6,679,216,600	366.92	34	DX	104,681	3,856,573,800	368.41
AT	160,864	5,912,911,800	367.57	35	SS	100,000	3,680,000,000	368.00
GA	140,700	5,137,880,000	365.17	36	IU	90,755	3,306,082,000	364.29
EL	136,535	4,951,767,000	362.67	37	IF	65,372	2,380,470,400	364.14
