BUMIToBrokerCode	BUMI	Start	2025-12-08	End	2025-12-08	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	5,539,688	136,857,833,600	247.05	1	YU	8,116,220	200,064,884,800	246.50
MG	5,234,515	128,646,635,200	245.77	2	XL	5,409,480	133,543,269,800	246.87
XL	4,355,286	107,522,288,000	246.88	3	MG	4,062,728	99,954,465,600	246.03
CC	3,463,267	85,631,238,000	247.26	4	YP	3,812,783	93,971,955,600	246.47
YP	3,329,251	82,234,786,000	247.01	5	CP	2,875,835	71,138,000,000	247.36
PD	2,994,517	74,096,572,000	247.44	6	XC	2,751,691	67,793,499,000	246.37
YU	2,296,636	56,398,331,200	245.57	7	ZP	2,663,367	66,030,643,200	247.92
LG	2,241,119	55,181,419,000	246.22	8	CC	2,406,380	59,704,432,600	248.11
CP	2,031,135	50,006,385,200	246.20	9	NI	2,292,024	56,589,354,400	246.90
AZ	1,930,339	47,576,651,000	246.47	10	PD	1,873,367	46,242,731,400	246.84
BK	1,518,386	37,482,551,400	246.86	11	AZ	1,851,185	45,562,005,000	246.12
SS	1,437,778	35,792,294,400	248.94	12	AK	1,039,502	25,743,701,800	247.65
XC	1,224,957	30,128,875,000	245.96	13	SQ	988,341	24,433,106,000	247.21
OD	1,102,947	27,385,881,400	248.30	14	AI	857,705	21,160,242,000	246.71
DR	1,043,676	25,849,291,200	247.68	15	GR	822,053	20,223,027,400	246.01
TP	934,256	23,491,704,400	251.45	16	OD	784,878	19,438,859,800	247.67
GR	904,830	22,350,320,400	247.01	17	KK	688,703	17,029,017,600	247.26
YB	873,336	21,479,377,400	245.95	18	LG	529,006	13,047,218,000	246.64
ZP	794,530	19,765,520,000	248.77	19	YB	461,237	11,361,534,600	246.33
KK	788,635	19,431,718,400	246.40	20	EP	410,221	10,108,086,800	246.41
NI	634,052	15,759,913,000	248.56	21	YJ	409,955	10,102,920,600	246.44
SQ	566,567	13,988,830,200	246.91	22	BQ	327,782	8,117,291,600	247.64
AI	521,580	12,730,446,800	244.07	23	SS	325,250	8,092,154,000	248.80
XA	409,865	10,094,304,000	246.28	24	IF	326,553	8,071,090,600	247.16
BB	354,328	8,776,359,200	247.69	25	XA	300,681	7,451,948,200	247.84
IF	334,795	8,190,969,800	244.66	26	DX	268,303	6,629,101,400	247.08
BQ	281,551	6,962,773,400	247.30	27	DR	250,860	6,192,317,000	246.84
EP	232,907	5,756,173,400	247.14	28	HD	234,190	5,754,512,400	245.72
HD	204,717	4,998,978,400	244.19	29	AT	211,961	5,234,032,000	246.93
DP	200,000	4,940,000,000	247.00	30	DP	200,000	4,950,000,000	247.50
YJ	144,280	3,527,072,200	244.46	31	TP	162,351	4,005,290,600	246.71
LS	123,235	3,060,361,000	248.34	32	BK	156,995	3,928,604,600	250.24
AO	119,440	2,935,266,000	245.75	33	DH	153,151	3,794,556,200	247.77
FZ	110,136	2,730,775,400	247.95	34	IH	100,480	2,502,000,000	249.00
AT	105,027	2,589,787,400	246.58	35	HP	92,546	2,283,040,600	246.69
IH	102,000	2,519,600,000	247.02	36	KI	90,587	2,233,908,800	246.60
IU	75,310	1,849,322,000	245.56	37	IU	82,023	2,035,979,600	248.22
BR	72,480	1,795,238,000	247.69	38	AG	67,366	1,673,540,400	248.43
DH	70,409	1,740,212,400	247.16	39	RB	64,583	1,594,305,800	246.86
HP	68,164	1,687,550,000	247.57	40	AO	59,880	1,490,030,600	248.84
ES	65,100	1,627,400,000	249.98	41	CD	53,868	1,319,353,400	244.92
AG	43,859	1,089,162,400	248.33	42	PF	50,533	1,263,311,800	250.00
RO	25,680	637,858,000	248.39	43	BR	47,420	1,180,707,400	248.99
EL	25,000	620,000,000	248.00	44	ES	43,056	1,084,159,600	251.80
CD	22,784	552,620,400	242.55	45	IN	37,666	943,636,000	250.53
RX	20,574	518,464,800	252.00	46	FS	36,451	911,663,600	250.11
IN	20,500	516,600,000	252.00	47	GA	33,000	819,600,000	248.36
KI	15,919	393,075,400	246.92	48	LS	32,224	786,058,000	243.94
DX	15,075	371,551,200	246.47	49	PG	30,000	750,000,000	250.00
RF	10,747	266,525,600	248.00	50	DU	20,609	508,663,800	246.82
PG	10,102	250,548,400	248.02	51	FZ	18,775	459,064,200	244.51
AF	10,000	247,000,000	247.00	52	PC	18,271	454,482,000	248.75
