BUMIToBrokerCode	BUMI	Start	2025-12-03	End	2025-12-03	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AD	10,330	249,986,000	242.00	52	RB	3,937	99,177,400	251.91
OK	10,000	248,000,000	248.00	53	IF	3,591	89,383,200	248.91
BS	10,250	248,000,000	241.95	54	ES	2,365	59,592,000	251.97
AR	10,000	248,000,000	248.00	55	MI	1,750	43,450,000	248.29
RO	6,562	160,248,000	244.21	56	RG	1,718	42,019,200	244.58
IU	6,138	148,865,800	242.53	57	JB	1,559	38,968,400	249.96
RG	5,993	147,116,400	245.48	58	SA	1,100	26,500,000	240.91
ID	5,000	121,000,000	242.00	59	AN	547	13,737,400	251.14
II	5,000	121,000,000	242.00	60	RO	545	13,496,000	247.63
AN	4,397	106,705,000	242.68	61	PG	500	12,600,000	252.00
RS	4,275	105,125,000	245.91	62	DD	500	12,500,000	250.00
MU	4,175	102,060,000	244.46	63	AF	350	8,760,000	250.29
ZR	3,500	84,900,000	242.57	64	FO	200	5,060,000	253.00
DU	3,200	80,000,000	250.00	65	MU	130	3,224,000	248.00
QA	2,613	63,709,200	243.82	66	BB	134	3,216,000	240.00
MI	2,000	49,250,000	246.25	67	QA	108	2,636,200	244.09
YO	2,000	48,800,000	244.00	68	GI	34	830,400	244.24
JB	1,776	42,979,200	242.00	69	TS	10	250,000	250.00
SF	1,553	37,666,400	242.54	70	 	 	 	 
SA	1,200	29,700,000	247.50	71	 	 	 	 
PO	500	12,200,000	244.00	72	 	 	 	 
PF	500	12,000,000	240.00	73	 	 	 	 
GA	150	3,780,000	252.00	74	 	 	 	 
RB	100	2,480,000	248.00	75	 	 	 	 
GI	55	1,349,600	245.38	76	 	 	 	 
PI	30	726,000	242.00	77	 	 	 	 
