BUMIToBrokerCode	BUMI	Start	2025-12-02	End	2025-12-02	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	2,474,993	60,296,973,800	243.62	1	MG	4,572,644	111,990,729,000	244.91
YP	1,552,307	37,794,618,200	243.47	2	XL	1,724,814	41,995,191,000	243.48
CP	1,244,044	30,320,478,600	243.73	3	YP	1,520,398	37,034,397,400	243.58
XC	1,029,972	25,129,318,800	243.98	4	CP	1,391,569	33,805,861,000	242.93
YU	1,008,178	24,561,328,800	243.62	5	YU	1,335,193	32,549,039,400	243.78
PD	924,104	22,524,345,600	243.74	6	AK	1,088,639	26,549,771,200	243.88
CC	905,385	22,029,863,400	243.32	7	PD	970,563	23,611,019,200	243.27
AK	874,304	21,334,217,000	244.01	8	XC	835,387	20,319,484,800	243.23
AZ	857,433	20,920,576,600	243.99	9	YJ	813,899	19,731,962,400	242.44
MG	821,584	20,018,761,200	243.66	10	CC	596,191	14,503,586,600	243.27
ZP	810,000	19,727,947,400	243.55	11	AZ	584,731	14,160,748,800	242.18
LG	723,079	17,605,972,400	243.49	12	SQ	377,935	9,184,427,400	243.02
KK	634,734	15,477,759,000	243.85	13	YB	325,394	7,925,650,800	243.57
SQ	478,132	11,675,153,000	244.18	14	GR	325,017	7,896,058,400	242.94
XA	471,297	11,474,562,600	243.47	15	KK	322,447	7,844,812,200	243.29
BB	372,000	9,076,800,000	244.00	16	SS	300,000	7,300,000,000	243.33
NI	358,136	8,729,254,600	243.74	17	LG	288,931	6,995,934,000	242.13
OD	344,566	8,398,799,600	243.75	18	AI	235,952	5,768,023,600	244.46
YJ	332,746	8,123,874,200	244.15	19	NI	217,973	5,320,235,800	244.08
BQ	329,007	8,018,851,600	243.73	20	AO	161,967	3,919,806,200	242.01
KI	330,272	7,995,406,200	242.09	21	BQ	138,201	3,371,531,600	243.96
GR	319,503	7,784,021,800	243.63	22	ZP	135,436	3,289,539,200	242.89
YB	311,479	7,591,381,000	243.72	23	HD	133,939	3,268,051,600	244.00
DR	271,339	6,619,575,200	243.96	24	EP	126,407	3,072,846,200	243.09
EP	194,803	4,759,007,400	244.30	25	OD	120,712	2,939,342,800	243.50
HD	188,716	4,597,310,600	243.61	26	DR	104,250	2,534,957,800	243.16
AI	176,707	4,292,807,800	242.93	27	XA	96,232	2,339,559,600	243.12
HP	147,239	3,589,152,400	243.76	28	TP	79,227	1,930,102,600	243.62
DH	113,254	2,754,746,800	243.24	29	EL	53,500	1,294,700,000	242.00
TP	104,478	2,547,363,000	243.82	30	KI	50,668	1,235,353,000	243.81
AT	93,977	2,290,919,400	243.77	31	HP	48,417	1,176,862,000	243.07
BK	80,619	1,968,872,600	244.22	32	AG	47,903	1,167,943,400	243.81
DX	56,162	1,368,754,600	243.72	33	AT	40,508	984,632,800	243.07
CD	56,239	1,361,424,400	242.08	34	BK	36,718	894,736,000	243.68
EL	44,500	1,077,100,000	242.04	35	DH	36,012	880,225,400	244.43
PP	41,322	1,008,656,800	244.10	36	CD	35,042	848,597,600	242.17
IF	34,537	846,616,000	245.13	37	RS	20,860	504,812,000	242.00
IN	33,055	806,581,000	244.01	38	PC	19,061	462,384,600	242.58
BS	30,491	743,980,400	244.00	39	BR	17,500	424,500,000	242.57
SH	29,800	726,210,000	243.69	40	DX	13,761	333,235,600	242.16
FS	28,654	693,557,600	242.05	41	ES	10,000	244,000,000	244.00
BR	16,634	403,419,800	242.53	42	FS	7,033	170,198,600	242.00
PC	16,401	400,193,600	244.01	43	IF	6,768	164,905,600	243.65
AG	10,767	261,629,200	242.99	44	RG	3,750	90,800,000	242.13
MI	10,255	250,221,000	244.00	45	SH	3,350	81,720,000	243.94
AD	10,330	249,986,000	242.00	46	AR	3,000	72,600,000	242.00
GA	10,000	244,000,000	244.00	47	IN	2,500	60,600,000	242.40
AO	9,440	230,872,000	244.57	48	LS	2,060	50,282,000	244.09
RG	8,618	209,146,600	242.69	49	RB	1,625	39,650,000	244.00
ES	8,300	202,480,000	243.95	50	ID	800	19,360,000	242.00
FZ	7,093	171,689,400	242.05	51	RO	500	12,200,000	244.00
RF	5,560	134,672,000	242.22	52	SA	500	12,100,000	242.00
ZR	5,000	122,000,000	244.00	53	ZR	400	9,680,000	242.00
II	5,000	121,000,000	242.00	54	BB	307	7,429,400	242.00
RO	3,655	89,571,000	245.06	55	FZ	104	2,529,200	243.19
LS	3,597	87,322,800	242.77	56	AN	73	1,775,400	243.21
SF	3,574	86,497,200	242.02	57	QA	45	1,092,600	242.80
IU	3,500	85,300,000	243.71	58	GI	26	635,600	244.46
PG	3,503	84,772,600	242.00	59	SF	10	244,000	244.00
BF	2,500	62,000,000	248.00	60	 	 	 	 
RB	1,960	47,432,000	242.00	61	 	 	 	 
MU	1,750	42,550,000	243.14	62	 	 	 	 
DU	1,739	42,431,600	244.00	63	 	 	 	 
JB	1,388	34,044,800	245.28	64	 	 	 	 
SS	1,200	29,080,000	242.33	65	 	 	 	 
AN	1,083	26,432,800	244.07	66	 	 	 	 
QA	250	6,115,600	244.62	67	 	 	 	 
ID	250	6,050,000	242.00	68	 	 	 	 
PF	150	3,670,000	244.67	69	 	 	 	 
FO	100	2,420,000	242.00	70	 	 	 	 
GI	52	1,270,600	244.35	71	 	 	 	 
IH	40	968,000	242.00	72	 	 	 	 
PO	9	217,800	242.00	73	 	 	 	 
IC	4	97,600	244.00	74	 	 	 	 
