BUMIToBrokerCode	BUMI	Start	2025-12-30	End	2025-12-30	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
GR	266,773	9,779,549,800	366.59	22	AZ	242,626	8,853,668,200	364.91
LG	251,871	9,203,281,200	365.40	23	AI	218,304	7,979,734,000	365.53
DR	251,107	9,188,600,000	365.92	24	SS	200,000	7,380,000,000	369.00
XA	239,353	8,753,738,600	365.73	25	XA	197,819	7,253,682,200	366.68
AO	203,149	7,453,571,600	366.90	26	BQ	182,391	6,707,636,000	367.76
AZ	169,096	6,181,573,800	365.57	27	RG	151,000	5,562,000,000	368.34
EP	166,980	6,103,601,400	365.53	28	BK	123,566	4,512,939,600	365.23
TP	162,329	5,918,913,200	364.62	29	DR	111,735	4,097,485,000	366.71
RG	151,005	5,531,782,000	366.33	30	IF	92,335	3,379,038,200	365.95
DH	148,641	5,441,782,000	366.10	31	KI	86,783	3,159,023,600	364.01
DX	112,074	4,071,461,400	363.28	32	IN	81,768	2,994,808,800	366.26
MI	100,100	3,679,660,000	367.60	33	AT	72,702	2,660,187,400	365.90
HP	76,478	2,794,924,600	365.45	34	IU	65,650	2,406,160,000	366.51
KI	73,192	2,672,681,400	365.16	35	DH	56,465	2,062,720,200	365.31
IU	69,400	2,544,920,000	366.70	36	HP	49,289	1,803,288,800	365.86
IF	65,543	2,410,260,600	367.74	37	AG	39,257	1,439,337,800	366.64
IN	62,599	2,293,436,000	366.37	38	AO	25,411	928,526,200	365.40
BR	62,041	2,273,130,200	366.39	39	FZ	22,770	839,678,200	368.77
FZ	53,159	1,937,868,200	364.54	40	MI	22,250	814,790,000	366.20
CD	47,478	1,733,702,200	365.16	41	CD	18,706	685,933,000	366.69
AT	46,794	1,711,109,400	365.67	42	PO	15,275	557,210,000	364.79
LS	36,205	1,325,376,000	366.08	43	BR	13,670	503,905,400	368.62
FS	22,350	817,780,000	365.90	44	GA	12,550	460,530,000	366.96
AG	19,374	709,436,000	366.18	45	PC	11,260	412,091,000	365.98
RO	15,362	560,224,400	364.68	46	LS	11,183	409,904,800	366.54
OK	15,000	547,200,000	364.80	47	DX	9,566	351,321,600	367.26
PC	12,745	465,975,200	365.61	48	SH	9,600	351,300,000	365.94
BS	11,201	406,676,400	363.07	49	ZR	7,600	278,200,000	366.05
MU	10,500	383,660,000	365.39	50	BB	7,061	258,129,800	365.57
RF	10,468	381,062,800	364.03	51	PG	6,300	231,000,000	366.67
QA	10,292	376,680,600	365.99	52	DU	5,200	192,720,000	370.62
TS	10,000	368,000,000	368.00	53	AR	4,500	164,700,000	366.00
PO	10,000	366,400,000	366.40	54	FS	4,000	146,830,000	367.08
SA	10,000	366,000,000	366.00	55	RF	3,171	117,309,000	369.94
GA	9,640	353,496,000	366.70	56	IT	2,500	91,500,000	366.00
AH	8,900	329,300,000	370.00	57	RO	1,750	64,260,000	367.20
PG	6,310	230,104,000	364.67	58	JB	1,210	44,444,000	367.31
AR	6,132	224,423,200	365.99	59	PF	1,000	36,600,000	366.00
IH	5,205	191,465,000	367.85	60	BS	700	25,440,000	363.43
SH	3,779	137,343,800	363.44	61	SA	375	13,790,000	367.73
EL	3,200	117,120,000	366.00	62	RB	120	4,416,000	368.00
ZR	2,300	83,940,000	364.96	63	QA	38	1,388,800	365.47
RX	1,389	50,837,400	366.00	64	AN	20	732,000	366.00
DU	1,351	49,987,000	370.00	65	GI	12	439,800	366.50
JB	1,324	48,629,600	367.29	66	AD	6	218,400	364.00
SF	1,206	43,951,000	364.44	67	EL	5	185,000	370.00
II	1,000	36,600,000	366.00	68	TF	5	185,000	370.00
DD	250	9,120,000	364.80	69	SF	1	36,200	362.00
AN	197	7,253,000	368.17	70	 	 	 	 
IC	200	7,240,000	362.00	71	 	 	 	 
RB	120	4,380,000	365.00	72	 	 	 	 
PF	100	3,640,000	364.00	73	 	 	 	 
ES	80	2,912,000	364.00	74	 	 	 	 
ID	40	1,472,000	368.00	75	 	 	 	 
GI	6	219,600	366.00	76	 	 	 	 
TF	2	73,200	366.00	77	 	 	 	 
