BUMIToBrokerCode	BUMI	Start	2025-12-16	End	2025-12-16	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	5,836,688	202,751,897,600	347.37	1	XL	6,074,319	209,280,135,000	344.53
AK	5,830,237	201,705,118,000	345.96	2	AK	5,978,361	208,493,722,200	348.75
MG	5,363,740	184,519,815,200	344.01	3	MG	4,996,888	172,932,864,600	346.08
YU	4,765,726	165,715,829,600	347.72	4	YU	4,648,545	160,318,372,200	344.88
CC	4,441,267	153,971,201,200	346.68	5	CP	4,243,940	146,845,097,400	346.01
CP	4,087,517	141,639,655,400	346.52	6	YP	3,415,586	118,421,083,000	346.71
YP	3,201,090	111,210,097,400	347.41	7	CC	3,370,408	117,110,414,600	347.47
XC	2,864,709	99,483,426,400	347.27	8	XC	3,082,950	106,573,315,600	345.69
PD	2,618,722	90,804,080,000	346.75	9	PD	2,940,739	101,777,925,200	346.10
KK	1,789,920	60,946,619,200	340.50	10	ZP	2,164,652	75,321,403,800	347.96
DR	1,523,147	52,742,508,800	346.27	11	KK	1,120,424	38,621,451,800	344.70
BK	1,364,227	47,245,613,600	346.32	12	HD	1,113,256	38,587,955,800	346.62
SQ	1,307,953	45,601,515,400	348.65	13	OD	1,056,437	36,550,187,800	345.98
ZP	1,164,928	40,472,720,600	347.43	14	SQ	1,043,705	36,234,542,800	347.17
SS	1,135,020	39,547,697,000	348.43	15	IF	1,026,698	35,454,804,400	345.33
NI	1,101,036	38,227,735,000	347.20	16	NI	997,288	34,505,260,000	345.99
HD	1,098,342	38,151,681,200	347.36	17	AI	859,503	29,928,117,800	348.20
AZ	890,226	30,703,391,200	344.89	18	YJ	838,530	29,235,516,800	348.65
OD	819,739	28,280,967,600	345.00	19	GR	803,875	27,957,670,400	347.79
BQ	729,680	25,357,764,000	347.52	20	DR	746,823	26,155,947,800	350.23
YB	551,669	19,116,966,800	346.53	21	BK	741,583	25,780,705,800	347.64
LG	522,259	17,991,976,600	344.50	22	AZ	661,561	22,978,024,400	347.33
AI	490,657	16,984,379,400	346.16	23	DX	655,344	22,918,267,200	349.71
YJ	473,992	16,316,498,000	344.24	24	SS	550,500	18,963,100,000	344.47
TP	434,708	15,108,113,400	347.55	25	EP	544,494	18,830,943,600	345.84
GR	413,385	14,362,587,800	347.44	26	LG	540,778	18,629,145,000	344.49
BB	409,333	14,163,283,400	346.01	27	XA	374,219	12,891,444,400	344.49
EP	361,540	12,538,714,200	346.81	28	TP	369,744	12,826,504,600	346.90
XA	333,446	11,548,161,600	346.33	29	YB	357,621	12,381,960,400	346.23
DH	275,417	9,563,751,800	347.25	30	BQ	276,301	9,618,406,400	348.11
IU	247,495	8,592,607,000	347.18	31	DH	266,836	9,246,779,200	346.53
AO	180,436	6,257,055,600	346.77	32	AT	269,048	9,087,145,800	337.75
RG	174,267	5,962,784,000	342.16	33	IU	258,350	8,831,050,000	341.83
AT	134,079	4,652,528,400	347.00	34	AO	177,842	6,154,693,800	346.08
IH	111,240	3,789,848,000	340.69	35	MI	159,000	5,425,800,000	341.25
KI	108,200	3,756,733,000	347.20	36	RS	137,043	4,796,481,000	350.00
IF	106,719	3,707,103,600	347.37	37	DP	135,000	4,700,506,600	348.19
RB	101,756	3,424,764,800	336.57	38	IH	125,830	4,327,816,000	343.94
AG	87,429	3,030,248,400	346.60	39	RG	112,650	3,901,150,000	346.31
LS	71,565	2,492,595,000	348.30	40	AG	108,852	3,828,651,400	351.73
FS	71,318	2,479,086,400	347.61	41	BS	95,022	3,235,874,400	340.54
ES	56,410	1,980,370,000	351.07	42	ES	75,165	2,607,936,000	346.96
HP	54,609	1,890,041,200	346.10	43	LS	70,834	2,475,869,000	349.53
SH	50,818	1,750,070,600	344.38	44	KI	67,966	2,320,847,000	341.47
DP	47,000	1,630,749,200	346.97	45	QA	63,255	2,103,222,800	332.50
FZ	37,134	1,293,560,000	348.35	46	HP	59,014	2,040,284,800	345.73
BR	33,247	1,142,248,200	343.56	47	RF	39,593	1,325,999,200	334.91
OK	32,500	1,073,700,000	330.37	48	IN	35,514	1,241,435,200	349.56
PF	29,250	1,002,320,000	342.67	49	BR	33,735	1,169,731,600	346.74
CD	24,372	847,882,400	347.89	50	SA	28,205	952,340,000	337.65
SA	20,400	717,580,000	351.75	51	CD	24,135	829,588,200	343.73
EL	20,780	702,896,000	338.26	52	EL	21,000	727,080,000	346.23
IN	14,108	488,000,000	345.90	53	RO	19,125	670,245,000	350.45
DX	11,425	396,142,600	346.73	54	SH	18,265	616,563,600	337.57
PG	11,090	372,554,000	335.94	55	FZ	15,855	550,483,800	347.20
MI	9,200	316,590,000	344.12	56	PG	12,573	436,505,800	347.18
RF	9,070	312,522,000	344.57	57	BB	12,029	423,376,800	351.96
PC	8,820	305,894,400	346.82	58	FS	12,050	419,120,000	347.82
RO	4,875	163,071,000	334.50	59	PC	9,861	340,641,000	345.44
ZR	3,109	107,087,800	344.44	60	MU	8,645	304,577,000	352.32
AR	2,850	99,180,000	348.00	61	RB	5,225	184,075,000	352.30
SF	2,850	99,006,800	347.39	62	AR	5,000	173,000,000	346.00
DU	2,646	91,818,000	347.01	63	ZR	4,539	156,655,800	345.13
JB	1,884	65,614,400	348.27	64	DU	2,629	88,496,600	336.62
RS	1,453	49,983,200	344.00	65	JB	1,714	59,267,200	345.78
AF	1,250	43,650,000	349.20	66	OK	1,000	34,800,000	348.00
MU	1,200	41,640,000	347.00	67	AN	810	28,382,000	350.40
AN	900	30,060,000	334.00	68	ID	700	24,400,000	348.57
GI	530	18,343,000	346.09	69	PO	420	13,980,000	332.86
QA	507	17,594,200	347.03	70	AF	250	8,800,000	352.00
FO	300	10,360,000	345.33	71	GA	250	8,740,000	349.60
ID	300	10,320,000	344.00	72	SF	157	5,369,000	341.97
GA	150	5,190,000	346.00	73	GI	46	1,583,400	344.22
PI	143	5,016,400	350.80	74	TF	15	510,000	340.00
TF	45	1,557,000	346.00	75	 	 	 	 
BS	42	1,430,800	340.67	76	 	 	 	 
PO	28	980,000	350.00	77	 	 	 	 
