BUMIToBrokerCode	BUMI	Start	2025-12-05	End	2025-12-05	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
YP	2,842,826	68,184,138,400	239.85	1	YU	4,244,402	101,513,537,800	239.17
YU	2,363,647	56,427,120,800	238.73	2	CC	3,065,748	73,155,138,600	238.62
PD	2,004,367	47,806,641,000	238.51	3	XL	1,799,391	42,965,138,200	238.78
XL	1,994,498	47,696,650,800	239.14	4	YP	1,715,369	41,023,865,000	239.15
MG	1,377,435	32,923,600,200	239.02	5	PD	1,382,928	33,026,053,200	238.81
ZP	1,273,186	30,419,955,800	238.93	6	CP	1,164,526	27,932,520,600	239.86
CP	1,156,592	27,750,201,600	239.93	7	XC	762,737	18,251,607,400	239.29
CC	1,066,395	25,469,327,400	238.84	8	DR	740,700	17,831,654,000	240.74
AZ	886,387	21,249,320,200	239.73	9	MG	600,575	14,410,077,000	239.94
XC	767,327	18,371,942,600	239.43	10	SQ	430,390	10,299,616,600	239.31
YJ	493,970	11,771,037,000	238.29	11	GR	392,630	9,404,509,000	239.53
SQ	459,205	10,991,193,200	239.35	12	AK	366,365	8,793,933,200	240.03
BB	411,000	9,870,200,000	240.15	13	AZ	311,954	7,458,811,000	239.10
KK	358,506	8,575,540,400	239.20	14	YB	312,142	7,456,011,200	238.87
NI	299,613	7,148,459,000	238.59	15	DP	284,650	6,804,670,000	239.05
LG	283,945	6,793,522,200	239.25	16	KK	263,403	6,289,577,400	238.78
DP	284,650	6,767,740,000	237.76	17	YJ	259,966	6,233,868,800	239.80
BQ	280,083	6,712,911,800	239.68	18	HD	218,690	5,234,700,000	239.37
AG	230,607	5,530,370,200	239.82	19	EP	218,243	5,214,575,000	238.93
HD	228,936	5,473,614,000	239.09	20	BK	209,598	5,000,174,800	238.56
DR	224,074	5,348,460,600	238.69	21	GW	198,975	4,761,061,800	239.28
GR	220,687	5,268,334,800	238.72	22	BB	200,000	4,760,000,000	238.00
OD	201,050	4,801,784,000	238.84	23	NI	164,459	3,931,395,600	239.05
EP	152,080	3,633,581,000	238.93	24	OD	159,984	3,829,353,000	239.36
YB	135,700	3,255,974,400	239.94	25	BQ	158,448	3,778,263,200	238.45
AI	125,073	2,982,900,000	238.49	26	AI	134,009	3,214,132,800	239.84
DH	106,092	2,535,591,600	239.00	27	EL	127,500	3,063,500,000	240.27
XA	85,865	2,054,460,800	239.27	28	XA	122,658	2,935,383,600	239.31
EL	65,000	1,543,000,000	237.38	29	LG	114,553	2,732,974,000	238.58
RF	55,189	1,324,476,000	239.99	30	DH	103,675	2,474,846,600	238.71
KI	43,789	1,048,999,800	239.56	31	RB	71,510	1,716,968,000	240.10
TP	33,359	795,420,200	238.44	32	HP	63,187	1,506,238,800	238.38
HP	29,868	713,144,000	238.77	33	AG	60,478	1,444,217,600	238.80
DX	29,775	710,175,400	238.51	34	SA	50,000	1,190,000,000	238.00
FZ	28,000	677,000,000	241.79	35	AO	43,525	1,038,192,000	238.53
ES	28,030	669,116,000	238.71	36	IN	40,038	960,904,400	240.00
BK	25,598	612,384,600	239.23	37	IF	37,994	908,362,400	239.08
SS	21,650	517,270,000	238.92	38	TP	37,656	897,923,400	238.45
AO	20,176	484,001,800	239.89	39	ZP	35,394	843,557,200	238.33
PG	20,250	483,000,000	238.52	40	KI	32,933	790,299,000	239.97
MI	19,315	460,557,000	238.45	41	FZ	29,010	691,242,000	238.28
AT	18,131	433,474,600	239.08	42	AT	28,349	679,467,000	239.68
LS	14,681	351,622,000	239.51	43	BR	22,376	535,423,800	239.28
IN	12,800	307,150,000	239.96	44	DX	20,952	501,595,800	239.40
IF	12,222	292,463,400	239.29	45	PO	19,500	468,000,000	240.00
PC	10,603	254,574,600	240.10	46	GA	8,478	203,472,000	240.00
IU	10,200	244,760,000	239.96	47	ES	7,550	179,770,000	238.11
AR	9,700	230,530,000	237.66	48	CD	5,851	139,365,200	238.19
FS	7,521	179,080,000	238.11	49	AR	5,552	133,248,000	240.00
AK	7,150	170,599,400	238.60	50	RO	3,760	89,588,000	238.27
RS	5,700	136,500,000	239.47	51	AF	3,000	71,400,000	238.00
CD	3,993	95,702,000	239.67	52	RF	2,650	63,070,000	238.00
AN	3,860	92,068,000	238.52	53	OK	2,100	50,400,000	240.00
RG	3,170	76,056,000	239.92	54	SH	1,120	27,056,000	241.57
RO	3,045	72,475,000	238.01	55	YO	750	17,850,000	238.00
RB	1,977	47,052,600	238.00	56	MI	400	9,520,000	238.00
SF	1,358	32,330,000	238.07	57	FS	392	9,379,600	239.28
SH	1,320	31,450,000	238.26	58	ZR	300	7,200,000	240.00
BR	1,065	25,559,000	239.99	59	SF	280	6,720,000	240.00
YO	750	17,850,000	238.00	60	PC	105	2,499,000	238.00
ZR	400	9,520,000	238.00	61	LS	43	1,031,400	239.86
PF	220	5,240,000	238.18	62	QA	42	1,009,000	240.24
IH	150	3,590,000	239.33	63	GI	21	503,400	239.71
JB	100	2,380,000	238.00	64	PF	21	499,800	238.00
QA	28	675,000	241.07	65	IU	10	240,000	240.00
BS	25	600,000	240.00	66	 	 	 	 
GI	22	527,600	239.82	67	 	 	 	 
DU	4	95,400	238.50	68	 	 	 	 
IC	4	95,200	238.00	69	 	 	 	 
PO	1	23,800	238.00	70	 	 	 	 
