BUMIToBrokerCode	BUMI	Start	2025-12-18	End	2025-12-18	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
MG	5,423,454	183,946,398,600	339.17	1	MG	5,380,455	183,309,750,400	340.70
YU	3,803,274	128,979,529,200	339.13	2	YU	3,802,092	128,846,258,800	338.88
XL	3,024,685	103,171,418,000	341.10	3	CP	3,221,791	109,633,067,800	340.29
AK	2,281,013	77,048,603,400	337.78	4	XL	3,046,945	103,628,372,600	340.11
CC	2,124,702	72,230,263,800	339.95	5	AK	2,157,667	73,765,880,400	341.88
CP	1,753,936	59,755,221,000	340.69	6	LG	1,987,059	67,009,432,200	337.23
XC	1,723,724	58,819,120,200	341.23	7	CC	1,962,831	66,680,036,400	339.71
YP	1,645,819	56,169,684,200	341.29	8	PD	1,662,577	56,693,788,200	341.00
BK	1,349,782	45,788,678,800	339.23	9	YP	1,649,684	56,190,924,400	340.62
PD	1,270,300	43,174,001,800	339.87	10	XC	1,594,942	54,065,165,200	338.98
KK	1,220,845	41,598,406,000	340.73	11	SQ	973,444	32,924,973,400	338.23
ZP	1,125,962	38,100,999,800	338.39	12	BQ	654,150	22,122,484,600	338.19
AZ	1,044,707	35,682,002,200	341.55	13	KK	649,460	21,972,508,000	338.32
BQ	879,670	29,755,847,000	338.26	14	BK	593,621	20,142,844,400	339.32
SQ	824,982	28,171,674,800	341.48	15	ZP	525,844	17,886,520,000	340.15
GR	475,158	16,210,377,800	341.16	16	HD	482,447	16,517,333,600	342.37
SS	477,000	16,070,600,000	336.91	17	YJ	437,545	14,950,583,600	341.69
TP	468,885	15,955,789,800	340.29	18	NI	382,124	12,989,693,600	339.93
DR	459,992	15,591,893,400	338.96	19	DR	379,951	12,849,417,800	338.19
HD	408,015	13,859,401,200	339.68	20	AZ	353,819	12,032,584,400	340.08
NI	395,190	13,486,117,800	341.26	21	TP	325,148	11,016,404,200	338.81
OD	317,181	10,832,922,800	341.54	22	OD	293,883	9,963,367,000	339.02
YJ	288,991	9,827,063,400	340.05	23	DP	250,000	8,480,000,000	339.20
LG	267,489	9,120,533,800	340.97	24	YB	247,481	8,479,039,400	342.61
EP	261,869	8,964,090,800	342.31	25	BS	237,050	8,106,810,000	341.99
XA	261,435	8,928,521,000	341.52	26	DH	230,287	7,806,049,800	338.97
DP	250,000	8,450,000,000	338.00	27	BB	223,606	7,618,999,200	340.73
IN	219,617	7,546,860,800	343.64	28	EP	210,750	7,174,367,600	340.42
YB	199,716	6,809,620,000	340.97	29	SS	201,000	6,834,400,000	340.02
AI	152,393	5,212,947,200	342.07	30	GR	182,207	6,192,071,800	339.84
KI	135,444	4,604,633,800	339.97	31	HP	127,593	4,307,808,400	337.62
AO	130,760	4,517,848,000	345.51	32	MI	103,500	3,618,800,000	349.64
DH	117,699	4,016,484,400	341.25	33	FZ	106,105	3,593,970,000	338.72
IU	73,799	2,515,045,800	340.80	34	AO	102,108	3,468,964,200	339.73
DX	57,295	1,946,691,000	339.77	35	KI	92,189	3,133,439,800	339.89
AT	56,470	1,925,595,800	340.99	36	XA	87,412	2,962,474,000	338.91
FS	55,795	1,907,160,800	341.82	37	FS	70,753	2,407,490,800	340.27
IF	54,215	1,852,687,200	341.73	38	RG	68,600	2,331,400,000	339.85
AG	52,009	1,768,881,800	340.11	39	DX	64,697	2,223,532,800	343.68
HP	45,898	1,558,371,600	339.53	40	AI	49,075	1,677,107,600	341.74
PG	28,730	966,328,000	336.35	41	AG	42,415	1,454,693,000	342.97
CD	20,865	718,268,000	344.25	42	BR	29,250	997,503,600	341.03
BR	19,759	678,333,000	343.30	43	AT	28,462	966,691,800	339.64
RO	18,535	632,399,000	341.19	44	IF	26,023	885,927,000	340.44
LS	17,184	582,320,800	338.87	45	EL	26,000	884,200,000	340.08
FZ	15,666	540,265,200	344.86	46	CD	23,262	795,010,000	341.76
PC	15,028	511,167,800	340.14	47	SA	20,000	680,000,000	340.00
MI	12,871	439,115,600	341.17	48	IU	18,505	634,921,000	343.11
SH	12,350	414,340,000	335.50	49	SH	16,600	558,465,000	336.42
AR	12,100	411,360,000	339.97	50	IN	13,303	457,702,000	344.06
ES	10,960	372,882,000	340.22	51	PG	3,330	114,300,000	343.24
TS	11,000	372,000,000	338.18	52	ES	3,000	102,600,000	342.00
RB	8,400	289,560,000	344.71	53	GA	3,000	102,000,000	340.00
RF	8,435	284,670,000	337.49	54	MU	2,957	100,823,400	340.97
EL	7,400	249,720,000	337.46	55	LS	2,697	93,154,000	345.40
OK	7,100	240,800,000	339.15	56	AF	1,500	51,100,000	340.67
GA	6,000	205,800,000	343.00	57	RB	1,412	48,358,000	342.48
QA	5,589	194,462,800	347.94	58	ZR	1,150	39,160,000	340.52
AF	5,500	185,000,000	336.36	59	RO	1,150	38,960,000	338.78
RG	4,663	159,253,800	341.53	60	PC	1,111	37,701,600	339.35
ZR	4,425	150,770,000	340.72	61	TF	1,110	37,366,000	336.63
AN	2,680	91,576,000	341.70	62	RF	1,000	34,200,000	342.00
MU	2,650	89,950,000	339.43	63	QA	954	32,301,800	338.59
SF	758	25,602,000	337.76	64	RS	367	12,331,200	336.00
FO	700	23,880,000	341.14	65	SF	249	8,355,200	335.55
JB	695	23,795,000	342.37	66	AN	150	5,130,000	342.00
IH	510	17,352,000	340.24	67	PO	134	4,662,800	347.97
AH	500	17,100,000	342.00	68	DU	114	3,916,000	343.51
PO	249	8,486,400	340.82	69	GI	21	716,200	341.05
PF	200	6,770,000	338.50	70	AD	10	350,000	350.00
SA	170	5,710,000	335.88	71	 	 	 	 
IT	100	3,380,000	338.00	72	 	 	 	 
ID	75	2,535,000	338.00	73	 	 	 	 
BS	40	1,352,000	338.00	74	 	 	 	 
TF	35	1,190,000	340.00	75	 	 	 	 
RS	15	513,000	342.00	76	 	 	 	 
GI	15	512,800	341.87	77	 	 	 	 
AD	5	173,000	346.00	78	 	 	 	 
DU	1	34,000	340.00	79	 	 	 	 
