BUMIToBrokerCode	BUMI	Start	2025-12-04	End	2025-12-04	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	1,762,110	42,739,508,400	242.55	1	YU	3,620,174	87,724,878,000	242.32
CP	1,659,881	40,173,569,600	242.03	2	XL	1,924,884	46,600,095,200	242.09
YU	1,512,756	36,618,694,800	242.07	3	MG	1,655,853	40,134,248,200	242.38
PD	1,300,230	31,536,860,200	242.55	4	YP	1,454,666	35,255,055,600	242.36
MG	1,298,974	31,383,853,800	241.60	5	CC	1,126,665	27,298,683,800	242.30
YP	1,205,251	29,203,784,400	242.30	6	PD	1,107,389	26,881,168,000	242.74
SS	1,152,120	27,952,944,000	242.62	7	CP	1,014,659	24,635,434,400	242.80
KK	818,414	19,899,030,600	243.14	8	LG	976,284	23,638,533,000	242.13
DR	727,003	17,672,966,000	243.09	9	XC	559,803	13,543,215,000	241.93
XC	641,287	15,528,464,000	242.15	10	SQ	437,989	10,615,242,400	242.36
CC	572,257	13,886,028,600	242.65	11	KK	349,954	8,485,490,000	242.47
GR	506,682	12,288,058,800	242.52	12	AK	338,151	8,205,245,400	242.65
LG	475,629	11,518,013,800	242.16	13	YJ	338,737	8,200,157,400	242.08
AZ	447,132	10,855,577,200	242.78	14	YB	316,778	7,670,080,400	242.13
SQ	408,920	9,901,136,600	242.13	15	ZP	278,882	6,768,067,400	242.69
ZP	365,681	8,798,281,200	240.60	16	AZ	279,672	6,767,325,400	241.97
AK	356,529	8,650,450,400	242.63	17	BK	255,325	6,172,586,800	241.75
YJ	240,949	5,835,564,200	242.19	18	GR	234,865	5,666,997,600	241.29
AI	219,400	5,309,603,000	242.01	19	NI	211,625	5,121,428,000	242.00
YB	218,139	5,290,521,200	242.53	20	AI	207,352	5,038,215,400	242.98
AG	218,308	5,284,841,400	242.08	21	BQ	121,793	2,959,423,400	242.99
OD	196,866	4,760,160,400	241.80	22	HD	101,729	2,472,578,000	243.06
BB	182,000	4,425,800,000	243.18	23	OD	96,814	2,342,684,800	241.98
EP	174,460	4,230,182,800	242.47	24	EP	88,268	2,131,872,600	241.52
NI	119,537	2,895,384,400	242.22	25	DR	86,712	2,100,016,200	242.18
BQ	110,148	2,666,614,800	242.09	26	DP	50,000	1,210,000,000	242.00
BK	103,874	2,519,207,400	242.53	27	HP	43,179	1,043,632,400	241.70
XA	89,946	2,180,777,200	242.45	28	RS	41,259	990,216,000	240.00
HD	68,756	1,663,895,200	242.00	29	AO	33,058	798,733,600	241.62
DH	68,107	1,651,278,000	242.45	30	EL	31,000	750,200,000	242.00
HP	55,781	1,349,894,600	242.00	31	DH	30,768	747,655,400	243.00
DP	50,000	1,200,000,000	240.00	32	TP	27,255	660,880,800	242.48
TP	49,368	1,195,261,400	242.11	33	RF	23,185	562,414,000	242.58
DX	40,423	977,088,800	241.72	34	RB	22,390	539,838,000	241.11
IN	40,112	970,710,400	242.00	35	CD	21,371	518,222,200	242.49
CD	34,461	831,602,200	241.32	36	ES	19,500	471,850,000	241.97
AO	29,144	705,542,800	242.09	37	XA	16,778	406,155,400	242.08
FS	27,230	659,085,800	242.04	38	LS	15,861	385,836,400	243.26
PG	22,750	548,600,000	241.14	39	IN	15,400	372,680,000	242.00
IF	21,972	532,778,400	242.48	40	DX	13,625	330,068,200	242.25
ES	16,700	402,840,000	241.22	41	IU	12,000	290,400,000	242.00
AT	13,611	330,668,000	242.94	42	IF	11,675	282,663,600	242.11
IU	9,830	238,936,000	243.07	43	AG	11,394	275,814,800	242.07
KI	8,231	199,372,600	242.22	44	BR	11,075	269,690,000	243.51
BR	7,050	171,610,000	243.42	45	PC	10,703	259,052,600	242.04
BS	5,700	137,800,000	241.75	46	AT	10,376	251,618,000	242.50
AR	5,000	121,000,000	242.00	47	FZ	10,000	243,200,000	243.20
LS	4,810	116,796,000	242.82	48	KI	8,509	206,156,000	242.28
OK	4,165	100,793,000	242.00	49	SH	4,530	110,929,000	244.88
BF	3,400	82,280,000	242.00	50	FS	2,020	48,924,000	242.20
MU	3,200	77,000,000	240.63	51	MU	1,000	24,400,000	244.00
ID	2,000	48,400,000	242.00	52	JB	750	18,300,000	244.00
RS	1,600	39,040,000	244.00	53	AN	500	12,200,000	244.00
RB	1,450	35,090,000	242.00	54	MI	500	12,100,000	242.00
SH	1,380	33,396,000	242.00	55	RG	318	7,654,000	240.69
RO	1,295	31,239,000	241.23	56	RO	200	4,840,000	242.00
PF	800	19,360,000	242.00	57	ID	80	1,920,000	240.00
RG	700	16,840,000	240.57	58	GI	37	893,600	241.51
SF	603	14,532,600	241.00	59	PF	19	459,800	242.00
ZR	500	12,100,000	242.00	60	DU	2	48,400	242.00
JB	450	10,890,000	242.00	61	 	 	 	 
IH	220	5,362,000	243.73	62	 	 	 	 
PC	30	729,000	243.00	63	 	 	 	 
GI	16	388,200	242.63	64	 	 	 	 
FZ	7	169,000	241.43	65	 	 	 	 
QA	5	120,400	240.80	66	 	 	 	 
