BUMIToBrokerCode	BUMI	Start	2025-12-22	End	2025-12-22	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
MG	21,254,733	812,121,873,800	382.09	1	MG	17,772,093	670,082,632,200	377.04
AK	17,190,017	640,701,128,800	372.72	2	XL	17,227,498	648,478,526,000	376.42
XL	14,053,559	530,257,804,200	377.31	3	YP	9,205,209	348,226,226,400	378.29
CC	10,637,960	397,610,161,600	373.77	4	CC	9,015,182	340,128,701,600	377.28
YP	8,830,236	332,909,787,800	377.01	5	AK	8,224,911	311,831,716,200	379.13
XC	6,607,953	249,660,951,600	377.82	6	XC	7,547,492	285,403,152,800	378.14
PD	6,345,158	240,427,144,000	378.91	7	YU	6,338,027	236,475,053,400	373.11
YU	5,567,120	206,778,688,400	371.43	8	PD	6,067,011	228,600,715,000	376.79
CP	4,156,145	156,137,808,000	375.68	9	AZ	5,062,117	189,711,479,400	374.77
ZP	2,897,090	109,214,205,800	376.98	10	ZP	4,865,918	185,666,951,200	381.57
AZ	2,555,546	97,672,564,800	382.20	11	KK	3,565,048	134,585,214,000	377.51
BK	2,163,215	81,556,193,800	377.01	12	CP	3,436,205	128,733,579,800	374.64
KK	2,119,484	79,167,540,000	373.52	13	SQ	2,646,394	99,596,109,600	376.35
YB	1,753,980	67,419,192,600	384.38	14	NI	2,102,840	79,220,367,600	376.73
HD	1,656,820	62,528,366,800	377.40	15	OD	1,817,501	68,697,322,200	377.98
SQ	1,586,229	60,122,744,800	379.03	16	DR	1,695,286	64,286,183,400	379.21
GR	1,520,689	57,303,225,200	376.82	17	HD	1,552,674	58,673,054,800	377.88
YJ	1,380,105	51,866,190,800	375.81	18	YJ	1,190,207	44,681,030,200	375.41
NI	1,217,461	45,904,655,000	377.05	19	LG	1,107,504	41,757,896,000	377.05
OD	963,888	36,213,567,400	375.70	20	BK	1,066,518	41,325,966,800	387.48
BQ	882,017	33,222,859,000	376.67	21	BQ	1,037,462	39,140,818,400	377.27
DR	847,477	31,857,900,800	375.91	22	AI	990,865	37,149,729,400	374.92
AI	854,162	31,789,568,600	372.17	23	SS	887,920	32,775,606,600	369.13
LG	699,467	26,400,163,600	377.43	24	GR	825,144	31,042,775,600	376.21
EP	586,599	22,154,590,000	377.68	25	YB	750,995	28,372,569,800	377.80
XA	461,651	17,584,485,000	380.90	26	XA	739,368	27,898,259,400	377.33
AT	412,324	15,438,925,600	374.44	27	DX	676,478	25,610,667,200	378.59
MI	349,150	13,371,383,600	382.97	28	EP	565,093	21,236,705,800	375.81
DH	320,797	12,044,637,400	375.46	29	DH	400,983	15,125,384,600	377.21
AG	266,468	10,150,201,400	380.92	30	KI	401,919	15,110,546,600	375.96
BS	255,550	9,716,960,000	380.24	31	AT	348,241	13,086,302,200	375.78
TP	239,778	9,150,616,000	381.63	32	IF	338,934	12,717,507,600	375.22
IF	221,673	8,374,832,400	377.80	33	PP	297,523	11,298,121,000	379.74
