BUMIToBrokerCode	BUMI	Start	2025-12-15	End	2025-12-15	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	18,631,163	700,097,026,600	375.77	1	AK	19,184,688	710,868,913,000	370.54
YU	16,052,736	591,581,277,400	368.52	2	XL	17,459,616	652,494,851,600	373.72
AK	12,990,249	484,112,078,600	372.67	3	YU	16,349,983	602,847,653,600	368.71
YP	11,308,796	421,870,216,600	373.05	4	CC	9,405,539	354,504,292,200	376.91
CC	9,635,910	361,723,144,800	375.39	5	YP	9,325,831	345,547,411,800	370.53
XC	7,904,609	296,789,833,400	375.46	6	PD	7,841,463	287,598,072,000	366.77
ZP	6,628,104	241,372,073,000	364.16	7	XC	6,955,449	259,880,846,800	373.64
MG	6,473,349	236,958,279,200	366.05	8	ZP	6,946,600	258,595,133,800	372.26
PD	6,144,431	228,601,928,400	372.05	9	BK	6,324,609	239,019,014,200	377.92
CP	5,346,125	198,244,320,200	370.82	10	MG	5,710,426	212,626,288,800	372.35
KK	4,188,007	155,325,450,000	370.88	11	CP	4,336,958	160,832,734,800	370.84
SQ	3,013,909	111,917,045,000	371.34	12	KK	3,926,805	144,878,308,000	368.95
AZ	2,783,917	105,899,795,000	380.40	13	DR	2,188,451	79,046,525,600	361.20
NI	2,651,030	98,685,621,200	372.25	14	SQ	2,087,781	77,251,611,600	370.02
LG	2,395,545	89,687,973,400	374.39	15	AZ	2,017,857	74,915,151,400	371.26
OD	2,012,417	74,619,531,600	370.80	16	NI	1,821,434	68,718,486,000	377.28
DR	1,821,948	66,071,097,400	362.64	17	HD	1,739,746	64,910,559,000	373.10
SS	1,823,580	65,494,059,800	359.15	18	LG	1,715,361	62,919,178,000	366.80
HD	1,715,402	64,026,801,000	373.25	19	GR	1,616,488	59,496,185,200	368.06
BQ	1,485,305	55,635,712,000	374.57	20	YJ	1,192,266	43,177,333,000	362.15
GR	1,488,135	55,094,817,000	370.23	21	OD	1,142,575	42,749,686,400	374.15
YJ	1,314,891	47,115,374,800	358.32	22	BQ	1,001,252	37,635,983,200	375.89
AI	1,078,566	40,117,111,600	371.95	23	EP	1,001,706	36,237,262,600	361.76
DH	856,818	31,404,551,800	366.53	24	YB	913,838	33,988,239,000	371.93
XA	821,054	30,334,921,200	369.46	25	AI	606,078	22,937,675,000	378.46
