BUMIToBrokerCode	BUMI	Start	2025-12-01	End	2025-12-01	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
MG	10,638,697	260,321,411,000	244.69	1	YU	11,855,201	291,264,856,200	245.69
YU	6,451,724	158,485,965,800	245.65	2	MG	11,377,098	280,038,956,000	246.14
XL	5,666,871	139,620,755,800	246.38	3	AK	7,055,149	173,455,078,000	245.86
PD	4,518,967	112,105,083,200	248.08	4	XL	4,591,511	112,829,305,400	245.73
AK	4,456,703	109,235,848,800	245.10	5	YP	4,335,092	106,658,137,200	246.03
YP	3,737,988	91,784,644,400	245.55	6	ZP	4,321,446	106,206,514,800	245.77
CP	2,967,465	72,582,878,200	244.60	7	CP	3,271,299	80,431,117,000	245.87
CC	2,904,634	71,559,783,400	246.36	8	XC	2,656,535	65,271,436,800	245.70
ZP	2,716,461	66,372,000,800	244.33	9	CC	2,513,665	61,595,932,800	245.04
XC	2,587,118	63,759,139,800	246.45	10	AZ	1,706,995	41,773,027,200	244.72
KK	2,418,817	59,844,071,000	247.41	11	PD	1,603,388	39,451,009,400	246.05
AZ	2,223,303	54,535,338,400	245.29	12	YJ	1,139,588	27,812,397,000	244.06
YJ	1,929,160	47,488,346,200	246.16	13	LG	861,475	21,278,433,600	247.00
SQ	1,273,292	31,272,770,400	245.61	14	SQ	822,219	20,237,508,000	246.13
YB	884,054	21,889,314,400	247.60	15	KK	747,111	18,275,297,800	244.61
BB	817,147	20,177,497,400	246.93	16	NI	504,393	12,471,261,600	247.25
GR	759,061	18,816,410,800	247.89	17	DR	506,892	12,359,589,800	243.83
NI	764,527	18,797,149,800	245.87	18	OD	441,415	10,885,093,400	246.60
LG	529,472	12,988,499,600	245.31	19	HD	436,338	10,702,328,800	245.28
DP	500,000	12,200,000,000	244.00	20	BQ	391,425	9,636,871,800	246.20
OD	464,116	11,409,222,800	245.83	21	GR	317,081	7,787,537,800	245.60
DR	457,400	11,219,722,800	245.29	22	TP	302,174	7,382,188,000	244.30
AI	442,527	10,827,834,400	244.68	23	YB	286,748	7,049,928,800	245.86
BQ	406,755	10,049,716,000	247.07	24	EP	272,249	6,710,522,000	246.48
HD	408,829	9,997,077,400	244.53	25	AO	224,744	5,517,234,000	245.49
KI	393,673	9,612,651,600	244.18	26	AI	219,249	5,382,200,000	245.48
AO	387,807	9,566,212,800	246.67	27	DH	204,237	5,004,362,200	245.03
XA	341,750	8,392,097,200	245.56	28	XA	181,325	4,483,277,800	247.25
EP	270,948	6,649,787,200	245.43	29	BK	143,068	3,501,434,600	244.74
DH	221,104	5,472,098,400	247.49	30	AT	108,314	2,674,871,800	246.96
PI	200,000	5,040,000,000	252.00	31	IF	87,956	2,163,358,400	245.96
IH	161,159	4,006,479,600	248.60	32	ES	82,000	2,034,000,000	248.05
AT	147,860	3,637,328,000	246.00	33	AG	74,646	1,829,965,200	245.15
RF	132,757	3,232,562,200	243.49	34	EL	73,000	1,808,200,000	247.70
TP	128,987	3,178,491,600	246.42	35	IH	64,008	1,599,861,600	249.95
HP	109,902	2,713,056,400	246.86	36	IN	63,797	1,585,404,800	248.51
ES	84,200	2,054,080,000	243.95	37	FZ	52,320	1,283,854,000	245.38
BK	76,992	1,887,423,200	245.15	38	BR	48,760	1,193,071,000	244.68
FZ	70,866	1,746,533,800	246.46	39	HP	43,288	1,067,285,800	246.55
AG	63,199	1,569,409,400	248.33	40	IU	37,310	918,124,000	246.08
PP	61,983	1,526,175,000	246.22	41	PC	35,235	864,301,800	245.30
IU	59,310	1,445,586,000	243.73	42	KI	32,485	811,710,400	249.87
EL	51,300	1,233,900,000	240.53	43	RO	28,705	701,953,000	244.54
PC	44,970	1,099,982,800	244.60	44	LS	27,103	659,559,600	243.35
IF	41,916	1,027,396,000	245.11	45	PO	25,025	626,220,000	250.24
IN	40,800	1,006,776,000	246.76	46	DX	23,607	581,058,200	246.14
BR	36,033	881,100,000	244.53	47	RS	20,639	503,591,600	244.00
DX	35,042	861,608,800	245.88	48	CD	20,294	503,164,600	247.94
LS	31,926	788,713,000	247.04	49	GA	20,000	496,000,000	248.00
SS	30,000	732,000,000	244.00	50	PG	15,400	375,760,000	244.00
CD	29,790	729,679,400	244.94	51	FS	14,900	371,700,000	249.46
RO	29,225	725,330,000	248.19	52	RB	13,000	324,900,000	249.92
RS	24,000	585,600,000	244.00	53	SA	10,500	257,300,000	245.05
PO	21,000	521,800,000	248.48	54	II	10,000	245,000,000	245.00
GA	17,800	441,560,000	248.07	55	SH	6,055	149,748,000	247.31
FS	10,957	266,782,600	243.48	56	RG	4,060	100,420,000	247.34
DD	9,060	222,626,000	245.72	57	ZR	3,015	74,264,000	246.32
DU	8,077	201,082,600	248.96	58	BF	2,500	61,500,000	246.00
AR	7,950	196,980,000	247.77	59	MI	2,000	49,800,000	249.00
SH	7,955	195,590,000	245.87	60	AR	2,000	49,200,000	246.00
ZR	6,000	146,730,000	244.55	61	DP	782	19,237,200	246.00
MI	5,750	142,850,000	248.43	62	JB	640	15,792,000	246.75
PG	5,000	122,000,000	244.00	63	PF	520	12,988,000	249.77
RG	4,370	107,190,000	245.29	64	AN	500	12,200,000	244.00
SF	2,428	59,185,800	243.76	65	BS	400	10,000,000	250.00
RB	1,625	39,975,000	246.00	66	TF	213	5,325,000	250.00
JB	949	23,479,800	247.42	67	SS	200	4,960,000	248.00
SA	700	17,380,000	248.29	68	SF	72	1,756,200	243.92
TF	700	17,180,000	245.43	69	QA	40	964,200	241.05
PF	553	13,314,400	240.77	70	GI	27	659,000	244.07
OK	500	12,300,000	246.00	71	 	 	 	 
QA	149	3,621,800	243.07	72	 	 	 	 
FO	100	2,440,000	244.00	73	 	 	 	 
II	100	2,440,000	244.00	74	 	 	 	 
ID	80	1,936,000	242.00	75	 	 	 	 
GI	25	611,600	244.64	76	 	 	 	 
AN	11	270,600	246.00	77	 	 	 	 
