BUMIToBrokerCode	BUMI	Start	2025-12-10	End	2025-12-10	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
MG	30,720,164	978,222,310,400	318.43	1	MG	26,171,276	819,942,247,400	313.30
AK	25,931,080	811,940,991,600	313.11	2	YU	25,862,297	814,336,142,400	314.87
XL	25,182,072	796,533,752,600	316.31	3	XL	25,065,297	793,608,680,600	316.62
CC	18,344,628	584,148,219,200	318.43	4	YP	20,133,714	635,623,336,400	315.70
YP	16,599,194	527,763,057,400	317.94	5	CC	16,312,850	511,732,578,600	313.70
YU	16,464,795	517,824,849,800	314.50	6	CP	9,766,887	307,414,195,200	314.75
ZP	10,831,646	345,130,722,600	318.63	7	AK	8,812,740	286,471,934,800	325.07
XC	9,912,521	313,679,222,400	316.45	8	XC	8,724,008	276,450,318,200	316.88
CP	9,576,019	303,885,149,400	317.34	9	PD	7,443,641	236,113,315,200	317.20
PD	6,257,814	199,205,970,600	318.33	10	ZP	6,040,844	194,300,125,400	321.64
KK	5,411,049	170,174,966,600	314.50	11	KK	5,836,894	185,192,754,000	317.28
AZ	3,657,682	113,641,042,200	310.69	12	LG	5,504,812	177,929,876,200	323.23
NI	3,235,259	102,713,651,000	317.48	13	NI	4,451,791	141,276,472,200	317.35
SQ	2,883,119	90,961,424,600	315.50	14	AZ	3,840,018	122,737,270,200	319.63
HD	2,540,541	80,756,163,400	317.87	15	SQ	3,679,556	116,120,347,600	315.58
BK	2,155,699	68,914,267,400	319.68	16	DR	3,088,098	97,367,428,200	315.30
OD	1,876,866	59,032,872,600	314.53	17	HD	2,491,720	79,563,849,600	319.31
LG	1,654,123	52,970,465,200	320.23	18	YJ	2,415,592	76,434,725,400	316.42
GR	1,383,049	43,472,279,600	314.32	19	GR	2,228,198	70,386,863,200	315.89
YJ	1,341,095	42,076,970,800	313.75	20	YB	2,175,271	69,396,987,400	319.03
XA	1,215,110	38,108,895,200	313.63	21	OD	2,195,121	68,941,974,200	314.07
DR	1,164,771	37,239,009,400	319.71	22	XA	1,776,615	54,886,889,600	308.94
BQ	1,169,014	36,815,146,800	314.92	23	EP	1,521,535	48,767,319,800	320.51
EP	1,103,464	34,654,587,000	314.05	24	SS	1,367,254	42,947,717,000	314.12
YB	975,675	31,137,942,400	319.14	25	DH	1,256,042	40,758,383,000	324.50
SS	1,037,996	30,182,183,200	290.77	26	BQ	1,136,038	35,899,150,600	316.00
AT	926,993	29,926,665,200	322.84	27	AI	1,088,123	33,957,188,000	312.07
AI	651,538	20,640,332,000	316.79	28	RX	1,015,000	33,384,914,000	328.92
HP	620,631	19,503,151,600	314.25	29	AT	994,357	32,176,542,600	323.59
DH	557,484	17,941,706,200	321.83	30	IF	925,965	29,877,740,400	322.67
IN	423,230	13,519,213,000	319.43	31	BB	508,784	16,632,819,200	326.91
KI	421,459	13,113,250,200	311.14	32	IN	520,495	16,229,464,400	311.81
TP	383,390	12,281,052,200	320.33	33	KI	457,858	14,465,273,400	315.93
