CUANToBrokerCode	CUAN	Start	2026-01-02	End	2026-01-02	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
PD	133,827	31,427,646,000	2348.38	1	XL	119,569	27,699,048,000	2316.57
XL	84,750	19,614,334,000	2314.38	2	CC	103,487	24,006,388,000	2319.75
CC	50,659	11,760,863,000	2321.57	3	PD	68,639	15,998,951,000	2330.88
YP	39,704	9,185,542,000	2313.51	4	AK	51,348	11,929,461,000	2323.26
XC	26,755	6,193,820,000	2315.01	5	YP	36,816	8,558,830,000	2324.76
CD	25,982	6,007,469,000	2312.17	6	ZP	35,303	8,210,673,000	2325.77
SQ	19,129	4,430,853,000	2316.30	7	XC	20,327	4,727,791,000	2325.87
BK	15,569	3,607,430,000	2317.06	8	AZ	17,305	4,005,453,000	2314.62
AK	15,410	3,562,464,000	2311.79	9	HP	16,147	3,711,732,000	2298.71
MG	14,151	3,282,255,000	2319.45	10	LG	9,506	2,214,258,000	2329.33
KK	12,897	2,988,081,000	2316.88	11	EP	8,158	1,916,841,000	2349.65
NI	12,180	2,815,322,000	2311.43	12	SQ	8,009	1,873,303,000	2339.00
LG	11,972	2,763,166,000	2308.02	13	CP	7,362	1,709,831,000	2322.51
ZP	8,862	2,052,366,000	2315.92	14	CD	6,641	1,531,195,000	2305.67
HD	7,865	1,813,225,000	2305.44	15	NI	5,606	1,309,530,000	2335.94
HP	7,678	1,777,268,000	2314.75	16	BQ	5,417	1,267,246,000	2339.39
AZ	7,093	1,630,624,000	2298.92	17	LS	5,170	1,194,530,000	2310.50
IF	6,818	1,574,286,000	2309.01	18	FS	5,000	1,153,742,000	2307.48
EP	6,337	1,458,990,000	2302.34	19	KK	4,892	1,135,765,000	2321.68
AF	6,000	1,404,000,000	2340.00	20	GA	3,891	922,167,000	2370.00
CP	5,608	1,301,437,000	2320.68	21	YB	3,229	749,569,000	2321.37
OD	4,926	1,136,017,000	2306.17	22	GR	3,124	720,314,000	2305.74
GR	4,794	1,113,072,000	2321.80	23	MG	2,919	688,010,000	2357.01
SS	4,000	932,000,000	2330.00	24	BK	2,599	605,127,000	2328.31
DR	3,663	846,985,000	2312.27	25	HD	2,460	576,656,000	2344.13
AI	3,624	835,217,000	2304.68	26	AO	2,138	498,456,000	2331.41
YU	3,347	775,537,000	2317.11	27	ES	2,100	487,100,000	2319.52
XA	2,793	642,851,000	2301.65	28	TP	2,060	473,974,000	2300.84
DH	2,484	577,230,000	2323.79	29	OD	1,863	433,580,000	2327.32
YB	2,419	558,026,000	2306.85	30	DR	1,704	400,588,000	2350.87
AO	2,431	557,176,000	2291.96	31	PC	1,511	346,030,000	2290.07
BQ	2,375	546,274,000	2300.10	32	AG	1,438	335,027,000	2329.81
ES	2,311	538,661,000	2330.86	33	YU	1,113	259,908,000	2335.20
KI	2,182	503,759,000	2308.70	34	RX	1,120	256,480,000	2290.00
RO	2,000	458,000,000	2290.00	35	AI	964	223,971,000	2323.35
AG	1,694	391,105,000	2308.77	36	YJ	750	174,910,000	2332.13
PC	1,530	356,425,000	2329.58	37	IF	724	166,175,000	2295.23
TP	1,369	316,934,000	2315.08	38	IU	570	133,920,000	2349.47
YJ	1,342	311,601,000	2321.92	39	AT	526	123,032,000	2339.01
AN	1,003	230,687,000	2299.97	40	DH	474	111,195,000	2345.89
IU	1,000	230,190,000	2301.90	41	XA	311	72,605,000	2334.57
AT	831	192,599,000	2317.68	42	IN	200	46,800,000	2340.00
LS	560	128,490,000	2294.46	43	FZ	150	35,400,000	2360.00
FZ	465	107,785,000	2317.96	44	DX	100	23,700,000	2370.00
IN	200	46,000,000	2300.00	45	RF	80	18,480,000	2310.00
DX	116	27,155,000	2340.95	46	SH	55	12,650,000	2300.00
FS	100	23,000,000	2300.00	47	PG	35	8,190,000	2340.00
ZR	80	18,590,000	2323.75	48	RG	19	4,351,000	2290.00
SH	25	5,775,000	2310.00	49	KI	9	2,126,000	2362.22
RG	20	4,630,000	2315.00	50	BS	1	235,000	2350.00
IH	6	1,380,000	2300.00	51	 	 	 	 
SF	3	702,000	2340.00	52	 	 	 	 
