CUANToBrokerCode	CUAN	Start	2026-01-29	End	2026-01-29	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
IF	30,591	5,192,838,000	1697.51	24	HP	32,147	5,241,836,500	1630.58
YJ	33,099	5,013,587,000	1514.72	25	DR	27,083	4,493,122,500	1659.02
DH	28,586	4,613,043,000	1613.74	26	YU	25,882	3,983,394,000	1539.06
TP	27,470	4,440,351,500	1616.44	27	TP	25,132	3,898,059,500	1551.03
GR	27,086	4,390,749,500	1621.04	28	YJ	24,395	3,886,335,500	1593.09
XA	25,160	3,989,322,000	1585.58	29	CD	16,739	2,703,212,500	1614.92
DR	20,578	3,360,041,500	1632.83	30	AO	14,009	2,368,153,000	1690.45
KI	18,545	3,115,142,500	1679.77	31	DP	15,197	2,354,923,000	1549.60
AO	12,872	2,182,656,500	1695.66	32	KI	11,032	1,816,005,000	1646.12
CD	11,739	2,009,455,500	1711.78	33	PO	10,000	1,800,000,000	1800.00
AI	11,599	1,894,550,500	1633.37	34	AT	6,810	1,136,757,000	1669.25
PO	10,000	1,752,000,000	1752.00	35	IU	6,990	1,090,567,000	1560.18
BR	7,395	1,238,393,000	1674.64	36	AI	6,363	1,049,108,000	1648.76
AT	6,837	1,122,231,000	1641.41	37	LS	6,286	1,034,116,500	1645.11
IU	6,490	1,032,230,000	1590.49	38	BR	6,145	1,029,236,000	1674.92
PI	5,000	872,326,000	1744.65	39	HD	6,430	995,236,000	1547.80
AG	3,242	548,274,000	1691.16	40	PI	5,020	866,080,000	1725.26
SH	2,800	487,230,000	1740.11	41	PG	3,850	645,100,000	1675.58
FS	2,350	397,400,000	1691.06	42	SS	4,000	624,000,000	1560.00
ES	2,325	339,785,500	1461.44	43	AG	3,147	517,226,500	1643.55
PC	2,200	305,800,000	1390.00	44	ES	2,950	419,925,000	1423.47
QA	1,511	245,642,000	1625.69	45	RF	2,200	401,200,000	1823.64
FZ	1,426	221,133,500	1550.73	46	FS	1,850	320,625,000	1733.11
ID	1,094	179,818,500	1643.68	47	PC	2,112	302,412,000	1431.88
LS	1,008	177,150,000	1757.44	48	DX	1,587	263,044,500	1657.50
RG	1,085	170,887,000	1575.00	49	QA	1,463	241,686,500	1651.99
AD	1,100	164,250,000	1493.18	50	FZ	1,414	219,607,000	1553.09
SA	550	91,512,500	1663.86	51	SH	1,300	210,050,500	1615.77
HD	466	73,460,000	1576.39	52	AD	1,100	171,550,000	1559.55
IN	350	57,225,000	1635.00	53	DD	1,100	157,691,000	1433.55
PG	300	49,475,000	1649.17	54	AR	800	148,000,000	1850.00
SF	111	17,560,500	1582.03	55	SA	750	130,700,000	1742.67
AN	102	16,350,000	1602.94	56	RG	538	87,633,500	1628.88
MU	67	11,351,000	1694.18	57	ID	503	84,930,000	1688.47
OK	50	8,675,000	1735.00	58	PF	500	80,000,000	1600.00
ZR	30	5,550,000	1850.00	59	MU	325	57,900,000	1781.54
AH	40	5,400,000	1350.00	60	IN	350	57,600,000	1645.71
IH	30	4,815,000	1605.00	61	SF	199	32,911,000	1653.82
RS	16	2,588,500	1617.81	62	RO	125	19,919,000	1593.52
RO	13	2,327,000	1790.00	63	EL	100	18,250,000	1825.00
AF	10	1,810,000	1810.00	64	AN	103	16,934,500	1644.13
JB	10	1,800,000	1800.00	65	ZR	57	7,864,500	1379.74
RB	9	1,598,500	1776.11	66	RB	24	4,239,500	1766.46
TF	7	1,267,000	1810.00	67	IH	20	3,480,000	1740.00
 	 	 	 	68	JB	10	1,400,500	1400.50
 	 	 	 	69	DU	7	1,120,000	1600.00
 	 	 	 	70	TF	2	365,000	1825.00
 	 	 	 	71	RS	1	174,500	1745.00
