CUANToBrokerCode	CUAN	Start	2026-01-14	End	2026-01-14	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	137,217	26,688,161,500	1944.96	1	BB	100,718	19,366,791,500	1922.87
YP	61,802	12,005,198,500	1942.53	2	YP	94,074	18,191,328,000	1933.73
XC	47,465	9,202,262,500	1938.75	3	CC	78,428	15,230,619,000	1941.99
AK	45,450	8,773,968,500	1930.47	4	AK	71,930	13,972,610,000	1942.53
CC	43,147	8,362,779,000	1938.21	5	XL	68,688	13,351,982,000	1943.86
AF	41,600	8,034,473,000	1931.36	6	AZ	67,630	13,050,514,000	1929.69
PD	35,643	6,909,465,500	1938.52	7	ZP	45,949	8,868,862,000	1930.15
ZP	30,770	5,955,864,000	1935.61	8	XC	23,438	4,561,606,000	1946.24
AZ	28,903	5,689,460,500	1968.47	9	OD	21,658	4,170,825,500	1925.77
LG	24,687	4,786,387,000	1938.83	10	LG	16,710	3,267,575,500	1955.46
YU	23,763	4,559,720,000	1918.83	11	NI	14,713	2,861,371,000	1944.79
PO	21,772	4,184,741,000	1922.07	12	GR	12,751	2,483,922,500	1948.02
XA	17,930	3,438,386,000	1917.67	13	BK	12,473	2,414,646,000	1935.90
KK	16,700	3,256,729,000	1950.14	14	PD	12,010	2,327,029,500	1937.58
CP	15,314	2,973,572,000	1941.73	15	CP	11,826	2,312,088,000	1955.09
EP	14,546	2,810,897,500	1932.42	16	MG	11,558	2,248,817,000	1945.68
SQ	14,615	2,805,688,500	1919.73	17	KK	9,055	1,752,416,000	1935.30
NI	14,397	2,798,390,500	1943.73	18	SQ	8,939	1,743,361,500	1950.29
HP	12,179	2,368,320,500	1944.59	19	PO	6,462	1,262,131,000	1953.16
MG	12,217	2,358,869,000	1930.81	20	EP	6,364	1,245,957,000	1957.82
YJ	11,279	2,180,776,000	1933.48	21	TP	6,146	1,186,928,500	1931.22
TP	10,915	2,114,478,500	1937.22	22	IF	5,207	1,025,563,000	1969.59
YB	9,235	1,791,077,000	1939.44	23	CD	4,991	956,776,500	1917.00
GR	8,913	1,727,574,500	1938.26	24	YB	4,748	917,940,000	1933.32
OD	6,982	1,352,771,500	1937.51	25	PC	4,585	887,185,000	1934.97
DR	4,198	811,377,000	1932.77	26	FS	4,422	868,850,000	1964.83
PC	4,075	784,579,500	1925.35	27	HD	4,030	801,209,500	1988.11
BR	4,000	769,342,000	1923.36	28	XA	3,437	673,465,000	1959.46
DH	3,692	716,638,500	1941.06	29	YJ	3,317	655,927,500	1977.47
AO	3,396	651,084,500	1917.21	30	BQ	2,449	478,638,500	1954.42
KI	2,838	547,703,500	1929.89	31	AO	2,424	474,858,000	1958.99
FS	2,700	526,100,000	1948.52	32	DR	2,190	424,253,500	1937.23
LS	2,615	507,420,000	1940.42	33	YU	2,095	406,094,000	1938.40
BQ	2,499	485,538,500	1942.93	34	HP	1,632	316,849,000	1941.48
AI	2,429	468,422,500	1928.46	35	AG	1,385	267,466,500	1931.17
BK	2,053	392,129,000	1910.03	36	ES	1,213	236,061,500	1946.10
CD	1,519	292,937,500	1928.49	37	IU	580	115,985,000	1999.74
PG	1,525	292,145,000	1915.70	38	DH	558	108,115,500	1937.55
FZ	1,230	235,475,000	1914.43	39	SH	400	79,800,000	1995.00
SH	1,100	212,800,000	1934.55	40	RO	350	70,000,000	2000.00
HD	1,101	211,593,000	1921.83	41	KI	352	68,157,500	1936.29
DX	907	176,146,000	1942.07	42	SA	300	57,000,000	1900.00
IU	620	118,860,000	1917.10	43	AI	270	53,487,500	1981.02
AT	545	104,544,000	1918.24	44	IH	250	49,275,000	1971.00
BF	500	100,000,000	2000.00	45	DX	204	40,162,000	1968.73
AN	502	95,380,000	1900.00	46	ZR	200	38,762,500	1938.13
AG	382	74,409,000	1947.88	47	AT	147	28,438,000	1934.56
IF	371	73,030,500	1968.48	48	LS	120	22,855,000	1904.58
PF	343	65,579,500	1911.94	49	FZ	110	21,175,000	1925.00
IH	210	40,200,000	1914.29	50	JB	75	14,962,500	1995.00
ES	207	39,891,500	1927.13	51	RG	19	3,800,000	2000.00
TS	200	38,000,000	1900.00	52	QA	8	1,592,000	1990.00
RG	100	19,425,000	1942.50	53	PF	7	1,337,000	1910.00
RO	100	19,100,000	1910.00	54	DU	3	595,500	1985.00
DD	100	19,000,000	1900.00	55	 	 	 	 
JB	32	6,096,000	1905.00	56	 	 	 	 
ZR	25	4,802,500	1921.00	57	 	 	 	 
ID	20	3,820,000	1910.00	58	 	 	 	 
SS	10	1,945,000	1945.00	59	 	 	 	 
MI	5	962,500	1925.00	60	 	 	 	 
DU	5	957,500	1915.00	61	 	 	 	 
QA	2	380,000	1900.00	62	 	 	 	 
MU	1	193,000	1930.00	63	 	 	 	 
