BRISToBrokerCode	BRIS	Start	2026-01-30	End	2026-01-30	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	173,796	38,642,845,000	2223.46	1	CC	138,899	31,017,051,920	2233.05
BB	73,714	16,418,414,000	2227.31	2	AK	76,052	17,009,904,000	2236.61
CC	70,731	15,690,304,920	2218.28	3	XL	39,059	8,643,990,000	2213.06
ZP	37,869	8,420,782,000	2223.66	4	NI	36,447	8,075,632,000	2215.72
YU	27,346	6,036,556,000	2207.47	5	OD	30,076	6,681,290,000	2221.47
XL	24,951	5,539,459,000	2220.14	6	YP	23,010	5,086,865,000	2210.72
BK	21,679	4,808,842,000	2218.20	7	PD	21,189	4,681,456,000	2209.38
IF	14,515	3,269,705,000	2252.64	8	YU	17,804	3,964,742,000	2226.88
PD	14,133	3,098,532,000	2192.41	9	BK	14,173	3,119,769,000	2201.21
LG	8,855	1,985,894,000	2242.68	10	XC	12,952	2,870,239,000	2216.06
NI	6,843	1,522,023,000	2224.20	11	KK	12,393	2,758,108,000	2225.54
OD	5,841	1,299,472,000	2224.74	12	AG	11,210	2,397,477,000	2138.69
XC	5,473	1,213,151,000	2216.61	13	ZP	10,526	2,349,642,000	2232.23
YP	3,675	809,936,000	2203.91	14	EP	8,490	1,878,671,000	2212.80
KK	3,106	667,168,000	2148.00	15	DR	6,572	1,453,447,000	2211.57
EP	2,464	552,986,000	2244.26	16	SQ	5,871	1,295,668,000	2206.89
SQ	1,728	383,894,000	2221.61	17	YJ	5,798	1,287,050,000	2219.82
DX	1,522	339,634,000	2231.50	18	LG	5,074	1,112,722,000	2192.99
CP	1,551	333,288,000	2148.86	19	RX	4,695	1,056,375,000	2250.00
DR	1,392	312,023,000	2241.54	20	AO	3,225	700,025,000	2170.62
AZ	1,001	222,771,000	2225.48	21	CP	2,905	625,726,000	2153.96
YB	792	175,370,000	2214.27	22	DH	2,584	577,557,000	2235.13
GR	529	119,459,000	2258.20	23	AT	2,480	545,663,000	2200.25
MG	526	117,800,000	2239.54	24	LS	2,053	459,974,000	2240.50
DH	482	106,009,000	2199.36	25	AI	1,774	390,954,000	2203.80
AT	278	60,530,000	2177.34	26	YB	1,505	337,457,000	2242.24
PC	232	51,944,000	2238.97	27	AZ	1,433	321,039,000	2240.33
PP	205	46,125,000	2250.00	28	GR	1,448	319,111,000	2203.81
HP	177	39,838,000	2250.73	29	HP	1,040	229,672,000	2208.38
BQ	140	31,105,000	2221.79	30	ZR	850	191,250,000	2250.00
KI	115	25,777,000	2241.48	31	PP	692	155,471,000	2246.69
XA	110	24,490,000	2226.36	32	TP	657	146,527,000	2230.24
IU	99	22,162,000	2238.59	33	XA	642	142,541,000	2220.26
TF	61	13,731,000	2250.98	34	DX	451	99,138,000	2198.18
RG	50	11,100,000	2220.00	35	BQ	387	83,713,000	2163.13
AG	43	9,518,000	2213.49	36	RO	350	76,700,000	2191.43
TP	30	6,660,000	2220.00	37	KI	249	55,085,000	2212.25
LS	19	4,218,000	2220.00	38	MU	225	49,500,000	2200.00
AI	18	4,002,000	2223.33	39	BR	200	44,628,000	2231.40
RO	2	436,000	2180.00	40	AN	151	34,077,000	2256.75
GI	1	223,000	2230.00	41	IF	122	27,572,000	2260.00
 	 	 	 	42	HD	100	22,500,000	2250.00
 	 	 	 	43	PC	99	22,115,000	2233.84
 	 	 	 	44	CD	80	17,700,000	2212.50
 	 	 	 	45	RG	72	15,696,000	2180.00
 	 	 	 	46	IU	19	4,230,000	2226.32
 	 	 	 	47	RF	10	2,240,000	2240.00
 	 	 	 	48	QA	1	217,000	2170.00
