BRISToBrokerCode	BRIS	Start	2026-01-15	End	2026-01-15	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	106,413	24,391,149,000	2292.12	1	YU	163,836	37,611,612,700	2295.68
PD	89,965	20,649,882,000	2295.32	2	CC	72,559	16,662,415,000	2296.40
BB	54,769	12,613,807,300	2303.07	3	AK	71,181	16,370,528,000	2299.85
BK	53,401	12,202,247,000	2285.02	4	XL	65,535	15,056,570,000	2297.49
NI	52,789	12,133,347,000	2298.46	5	ZP	61,479	14,073,088,000	2289.09
XL	50,235	11,511,618,000	2291.55	6	BK	51,467	11,784,687,000	2289.76
YU	37,145	8,532,067,700	2296.93	7	YP	39,153	8,989,878,000	2296.09
YP	32,099	7,369,918,000	2296.00	8	OD	25,650	5,871,437,000	2289.06
AK	31,174	7,157,795,000	2296.08	9	XC	21,412	4,898,517,000	2287.74
ZP	29,158	6,692,315,000	2295.19	10	PD	20,314	4,668,927,000	2298.38
RX	23,233	5,314,837,000	2287.62	11	RX	18,245	4,145,105,000	2271.91
RF	22,546	5,208,121,000	2310.00	12	NI	13,975	3,201,411,000	2290.81
XC	18,062	4,142,345,000	2293.40	13	AT	9,238	2,125,779,000	2301.12
LG	12,555	2,890,608,000	2302.36	14	EP	7,357	1,694,178,000	2302.81
AZ	9,227	2,102,721,000	2278.88	15	BB	6,775	1,562,971,300	2306.76
EP	7,591	1,744,580,000	2298.22	16	AZ	6,493	1,491,657,000	2297.33
CP	7,093	1,618,747,000	2282.18	17	KK	5,360	1,230,797,000	2296.26
OD	6,894	1,582,205,000	2295.05	18	SQ	4,785	1,096,159,000	2290.82
SQ	6,485	1,484,998,000	2289.90	19	GR	3,533	808,766,000	2289.18
HP	6,098	1,396,492,000	2290.08	20	DR	3,408	783,282,000	2298.36
AT	5,622	1,294,270,000	2302.15	21	AG	3,056	702,376,000	2298.35
AI	4,043	926,390,000	2291.34	22	LG	3,033	697,649,000	2300.19
BR	3,700	849,600,000	2296.22	23	KZ	2,977	683,336,000	2295.38
DX	3,113	714,922,000	2296.57	24	PG	2,651	610,931,000	2304.53
KK	2,905	666,254,000	2293.47	25	DX	2,132	487,975,000	2288.81
DR	2,867	658,625,000	2297.26	26	BR	2,000	463,000,000	2315.00
TP	2,780	639,242,000	2299.43	27	CP	1,855	427,934,000	2306.92
YB	2,542	583,427,000	2295.15	28	LS	1,613	370,626,000	2297.74
DP	2,300	528,903,000	2299.58	29	MG	1,390	320,192,000	2303.54
IU	2,090	472,655,000	2261.51	30	TP	1,104	254,510,000	2305.34
PG	1,651	380,175,000	2302.70	31	DH	1,026	236,425,000	2304.34
MG	1,433	329,606,000	2300.11	32	AO	1,005	231,136,000	2299.86
AO	1,395	320,554,000	2297.88	33	YB	744	171,085,000	2299.53
PC	1,161	268,109,000	2309.29	34	HD	729	166,770,000	2287.65
GR	1,140	261,683,000	2295.46	35	PP	448	102,592,000	2290.00
DH	1,001	228,740,000	2285.11	36	BQ	443	101,518,000	2291.60
HD	704	162,593,000	2309.56	37	IF	357	81,463,000	2281.88
CD	364	83,317,000	2288.93	38	KI	313	72,103,000	2303.61
PP	314	71,906,000	2290.00	39	AN	300	69,200,000	2306.67
XA	285	65,333,000	2292.39	40	AI	293	67,749,000	2312.25
IF	281	64,827,000	2307.01	41	XA	226	51,553,000	2281.11
LS	285	64,205,000	2252.81	42	HP	205	47,372,000	2310.83
BQ	209	47,828,000	2288.42	43	YJ	88	20,386,000	2316.59
MU	165	37,375,000	2265.15	44	FS	50	11,450,000	2290.00
RG	137	31,510,000	2300.00	45	CD	33	7,611,000	2306.36
KI	123	28,087,000	2283.50	46	PO	22	5,060,000	2300.00
FS	100	22,700,000	2270.00	47	JB	20	4,605,000	2302.50
ZR	80	18,400,000	2300.00	48	PC	18	4,157,000	2309.44
YJ	63	14,427,000	2290.00	49	MU	6	1,380,000	2300.00
AG	33	7,557,000	2290.00	50	 	 	 	 
JB	32	7,290,000	2278.13	51	 	 	 	 
DD	24	5,496,000	2290.00	52	 	 	 	 
AN	8	1,843,000	2303.75	53	 	 	 	 
SF	7	1,575,000	2250.00	54	 	 	 	 
IN	1	230,000	2300.00	55	 	 	 	 
IH	1	230,000	2300.00	56	 	 	 	 
PO	1	225,000	2250.00	57	 	 	 	 
