BRISToBrokerCode	BRIS	Start	2026-01-09	End	2026-01-09	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
YU	97,605	20,438,304,800	2093.98	1	YU	170,314	35,733,745,800	2098.11
CC	63,758	13,348,603,300	2093.63	2	LG	80,109	16,733,217,000	2088.81
XL	62,774	13,145,610,000	2094.12	3	ZP	72,292	15,129,659,000	2092.85
AK	50,806	10,659,741,000	2098.13	4	AK	69,204	14,500,020,000	2095.26
YP	32,806	6,868,125,000	2093.56	5	CC	49,840	10,455,032,300	2097.72
XC	32,373	6,781,522,000	2094.81	6	XL	12,886	2,700,378,000	2095.59
PD	19,196	4,021,614,000	2095.03	7	BK	10,269	2,141,593,000	2085.49
OD	18,674	3,917,159,000	2097.65	8	YP	10,002	2,091,462,000	2091.04
SQ	17,826	3,728,378,000	2091.54	9	XC	6,325	1,323,893,000	2093.11
NI	14,569	3,051,086,000	2094.23	10	PD	3,543	740,875,000	2091.10
CP	14,328	2,988,248,000	2085.60	11	NI	2,973	622,074,000	2092.41
IF	10,448	2,193,845,000	2099.78	12	EP	2,410	502,042,000	2083.16
KK	8,150	1,708,026,000	2095.74	13	SQ	2,106	440,831,000	2093.21
LG	7,017	1,467,774,000	2091.74	14	MG	1,515	316,680,000	2090.30
DR	6,604	1,381,390,000	2091.75	15	KK	1,486	310,523,000	2089.66
ZP	6,264	1,316,410,000	2101.55	16	DR	1,437	299,234,000	2082.35
YB	5,626	1,172,571,000	2084.20	17	OD	1,235	257,489,000	2084.93
EP	5,349	1,123,494,000	2100.38	18	AT	1,155	243,021,000	2104.08
AI	5,280	1,108,780,000	2099.96	19	RB	1,028	213,824,000	2080.00
AZ	4,086	854,034,000	2090.15	20	DH	688	144,562,000	2101.19
GR	3,107	651,606,000	2097.22	21	DX	567	118,538,000	2090.62
DH	2,871	601,107,000	2093.72	22	GR	536	112,060,000	2090.67
AT	2,516	526,992,000	2094.56	23	RX	368	76,544,000	2080.00
BK	1,506	315,524,000	2095.11	24	XA	314	65,394,000	2082.61
YJ	1,248	261,541,000	2095.68	25	HD	200	41,600,000	2080.00
PG	1,110	235,000,000	2117.12	26	CD	143	30,156,000	2108.81
KI	1,037	218,507,000	2107.11	27	AG	114	23,878,000	2094.56
CD	861	180,630,000	2097.91	28	FS	100	20,900,000	2090.00
TP	851	178,556,000	2098.19	29	LS	100	20,800,000	2080.00
DX	592	123,768,000	2090.68	30	HP	81	16,848,000	2080.00
BQ	565	118,211,000	2092.23	31	IF	75	15,975,000	2130.00
RO	500	104,000,000	2080.00	32	YB	55	11,590,000	2107.27
PC	440	92,396,000	2099.91	33	DD	50	10,500,000	2100.00
HP	435	90,993,000	2091.79	34	BQ	47	9,780,000	2080.85
XA	406	85,113,000	2096.38	35	ZR	25	5,275,000	2110.00
HD	400	84,200,000	2105.00	36	AI	17	3,536,000	2080.00
ZR	300	62,925,000	2097.50	37	AZ	13	2,711,000	2085.38
MU	253	53,530,000	2115.81	38	TP	11	2,332,000	2120.00
AG	242	50,915,000	2103.93	39	CP	5	1,045,000	2090.00
PP	210	43,680,000	2080.00	40	YJ	1	212,000	2120.00
MG	144	29,988,000	2082.50	41	 	 	 	 
IU	115	24,435,000	2124.78	42	 	 	 	 
SS	84	17,482,000	2081.19	43	 	 	 	 
LS	81	16,958,000	2093.58	44	 	 	 	 
AO	50	10,400,000	2080.00	45	 	 	 	 
IH	50	10,400,000	2080.00	46	 	 	 	 
MI	47	9,775,000	2079.79	47	 	 	 	 
RG	34	7,072,000	2080.00	48	 	 	 	 
EL	10	2,095,000	2095.00	49	 	 	 	 
FS	10	2,090,000	2090.00	50	 	 	 	 
PO	10	2,080,000	2080.00	51	 	 	 	 
RF	5	1,050,000	2100.00	52	 	 	 	 
BR	5	1,045,000	2090.00	53	 	 	 	 
TF	4	840,000	2100.00	54	 	 	 	 
JB	1	210,000	2100.00	55	 	 	 	 
