BRISToBrokerCode	BRIS	Start	2026-01-14	End	2026-01-14	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	311,433	68,039,520,350	2184.72	1	CC	290,016	63,527,952,350	2190.49
BB	125,975	27,932,460,000	2217.30	2	OD	96,606	21,283,846,000	2203.16
PD	62,547	13,915,417,000	2224.79	3	XL	64,105	14,135,857,000	2205.11
YU	57,509	12,565,366,000	2184.94	4	XC	34,932	7,685,455,000	2200.12
AK	49,192	10,900,142,000	2215.84	5	YP	25,266	5,575,986,000	2206.91
XL	26,200	5,756,797,000	2197.25	6	DP	24,739	5,331,500,000	2155.10
LG	14,735	3,230,088,000	2192.12	7	SQ	23,032	5,107,762,000	2217.68
NI	11,719	2,599,585,000	2218.27	8	CP	20,720	4,533,497,000	2187.98
BK	11,036	2,369,982,000	2147.50	9	BK	19,128	4,242,481,000	2217.94
YP	10,180	2,205,157,000	2166.17	10	ZP	16,573	3,598,994,000	2171.60
RX	10,000	2,145,000,000	2145.00	11	PD	16,243	3,550,956,000	2186.15
OD	8,491	1,894,381,000	2231.05	12	LG	15,034	3,337,135,000	2219.73
ZP	6,699	1,455,611,000	2172.88	13	AK	15,124	3,315,972,000	2192.52
XC	6,603	1,449,888,000	2195.80	14	NI	13,965	3,087,971,000	2211.22
EP	6,263	1,395,971,000	2228.92	15	RX	10,000	2,145,000,000	2145.00
KI	5,118	1,150,212,000	2247.39	16	YU	7,514	1,666,495,000	2217.85
CP	5,019	1,081,410,000	2154.63	17	YB	6,421	1,400,609,000	2181.29
AG	4,503	1,005,175,000	2232.23	18	EP	5,335	1,176,515,000	2205.28
AO	2,505	531,128,000	2120.27	19	AI	5,000	1,127,500,000	2255.00
KZ	2,300	512,336,000	2227.55	20	IH	4,000	904,000,000	2260.00
AZ	2,209	482,403,000	2183.81	21	KK	3,690	809,593,000	2194.02
SQ	1,616	352,316,000	2180.17	22	TP	3,519	786,646,000	2235.42
TP	1,520	332,274,000	2186.01	23	GR	3,515	785,059,000	2233.45
BQ	1,375	297,505,000	2163.67	24	DR	3,494	765,055,000	2189.63
AT	1,256	272,928,000	2172.99	25	AT	3,315	735,228,000	2217.88
DR	1,131	250,623,000	2215.94	26	AZ	2,677	598,810,000	2236.87
GR	1,040	227,558,000	2188.06	27	PG	2,349	518,571,000	2207.62
KK	974	214,273,000	2199.93	28	BQ	1,994	448,684,000	2250.17
DX	536	113,777,000	2122.71	29	PC	1,909	423,424,000	2218.04
AI	500	110,000,000	2200.00	30	DH	1,887	417,116,000	2210.47
DH	372	81,252,000	2184.19	31	YJ	1,610	354,860,000	2204.10
HP	330	73,390,000	2223.94	32	XA	1,516	326,997,000	2156.97
XA	208	45,328,000	2179.23	33	RO	1,286	283,992,000	2208.34
YB	176	38,403,000	2181.99	34	AG	1,255	280,491,000	2234.99
MG	135	30,255,000	2241.11	35	CD	1,013	215,003,000	2122.44
PC	107	22,592,000	2111.40	36	KI	771	169,060,000	2192.74
GI	100	21,000,000	2100.00	37	HP	709	151,965,000	2143.37
FS	86	19,136,000	2225.12	38	AO	411	91,253,000	2220.27
HD	50	11,250,000	2250.00	39	HD	400	87,000,000	2175.00
ZR	20	4,220,000	2110.00	40	IF	187	40,942,000	2189.41
YJ	18	4,050,000	2250.00	41	FS	120	26,340,000	2195.00
PP	16	3,600,000	2250.00	42	LS	119	26,212,000	2202.69
BR	4	844,000	2110.00	43	DX	122	26,088,000	2138.36
IF	1	223,000	2230.00	44	MG	62	13,526,000	2181.61
QA	1	222,000	2220.00	45	BR	59	13,201,000	2237.46
 	 	 	 	46	JB	36	7,934,000	2203.89
 	 	 	 	47	ZR	25	5,400,000	2160.00
 	 	 	 	48	IU	5	1,115,000	2230.00
