BRISToBrokerCode	BRIS	Start	2026-01-27	End	2026-01-27	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
OD	75,898	16,959,382,000	2234.50	1	ZP	32,306	7,217,639,000	2234.15
BK	30,929	6,931,849,000	2241.21	2	BK	25,078	5,625,038,000	2243.02
AZ	21,844	4,913,801,000	2249.50	3	PD	17,988	4,012,668,000	2230.75
ZP	8,347	1,866,358,000	2235.96	4	CC	15,174	3,397,122,000	2238.78
NI	7,708	1,720,571,000	2232.19	5	RX	11,932	2,660,849,000	2230.01
CC	5,772	1,286,211,000	2228.36	6	XL	9,850	2,201,923,000	2235.45
XL	5,511	1,229,998,000	2231.90	7	SQ	9,884	2,201,450,000	2227.29
YJ	4,019	888,199,000	2210.00	8	AK	9,818	2,190,636,000	2231.24
YU	3,450	768,565,000	2227.72	9	TP	8,272	1,858,542,000	2246.79
YP	3,441	767,023,000	2229.07	10	YP	7,741	1,728,669,000	2233.13
PD	3,259	724,934,000	2224.41	11	OD	7,576	1,701,060,000	2245.33
XC	1,987	443,070,000	2229.84	12	XC	4,588	1,023,564,000	2230.96
TP	1,676	371,962,000	2219.34	13	YJ	4,219	948,875,000	2249.05
KI	1,210	269,616,000	2228.23	14	NI	3,351	747,421,000	2230.44
SQ	886	197,838,000	2232.93	15	LS	2,550	569,650,000	2233.92
DH	706	157,947,000	2237.21	16	AG	1,383	309,892,000	2240.72
CP	569	126,416,000	2221.72	17	KI	1,359	302,864,000	2228.58
AK	495	111,089,000	2244.22	18	DR	1,293	288,087,000	2228.05
DR	445	99,469,000	2235.26	19	YU	1,172	261,150,000	2228.24
EP	442	98,858,000	2236.61	20	AT	726	162,259,000	2234.97
KK	360	80,261,000	2229.47	21	EP	718	161,648,000	2251.36
GR	348	77,473,000	2226.24	22	CP	529	118,025,000	2231.10
AT	277	61,512,000	2220.65	23	DH	505	112,060,000	2219.01
LG	68	15,147,000	2227.50	24	KK	471	105,711,000	2244.39
YB	35	7,802,000	2229.14	25	AZ	400	89,851,000	2246.28
AG	30	6,700,000	2233.33	26	IF	191	42,773,000	2239.42
BQ	21	4,693,000	2234.76	27	GR	177	39,584,000	2236.38
CD	6	1,332,000	2220.00	28	MG	156	34,820,000	2232.05
MG	4	889,000	2222.50	29	XA	91	20,372,000	2238.68
DX	3	669,000	2230.00	30	LG	69	15,466,000	2241.45
IF	3	667,000	2223.33	31	BQ	63	14,078,000	2234.60
PC	2	447,000	2235.00	32	AO	60	13,380,000	2230.00
HP	2	446,000	2230.00	33	PP	47	10,481,000	2230.00
TF	2	445,000	2225.00	34	PC	16	3,580,000	2237.50
XA	1	223,000	2230.00	35	QA	2	446,000	2230.00
QA	1	221,000	2210.00	36	HP	1	225,000	2250.00
 	 	 	 	37	SF	1	225,000	2250.00
