BRISToBrokerCode	BRIS	Start	2026-01-02	End	2026-01-02	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	71,665	15,609,389,000	2178.10	1	AK	135,564	29,558,700,000	2180.42
XL	48,488	10,569,959,000	2179.91	2	NI	40,775	8,878,830,000	2177.52
YP	27,120	5,897,926,000	2174.75	3	YU	40,099	8,728,045,000	2176.62
AK	21,359	4,680,689,000	2191.44	4	AG	22,536	4,929,960,000	2187.59
XC	18,071	3,939,778,000	2180.17	5	PD	19,639	4,260,236,000	2169.27
PD	15,108	3,289,150,000	2177.09	6	YP	10,707	2,332,797,000	2178.76
SQ	13,895	3,021,732,000	2174.69	7	XL	10,525	2,299,347,000	2184.65
NI	13,588	2,966,152,000	2182.92	8	CC	8,519	1,853,525,000	2175.75
DR	11,494	2,487,709,000	2164.35	9	XC	4,234	925,181,000	2185.12
EP	7,978	1,740,404,000	2181.50	10	ZP	1,192	261,214,000	2191.39
OD	6,838	1,491,953,000	2181.86	11	SQ	1,154	251,248,000	2177.19
MG	6,261	1,368,632,000	2185.96	12	TP	1,106	243,433,000	2201.02
YB	4,754	1,044,868,000	2197.87	13	AI	585	128,115,000	2190.00
KK	4,012	872,978,000	2175.92	14	DR	570	123,708,000	2170.32
CP	3,586	779,235,000	2172.99	15	BK	553	120,033,000	2170.58
GR	2,796	609,630,000	2180.36	16	EP	507	111,595,000	2201.08
LG	2,645	577,136,000	2181.99	17	KK	373	81,209,000	2177.18
BK	2,159	470,808,000	2180.68	18	GR	337	73,189,000	2171.78
BS	2,000	434,000,000	2170.00	19	BQ	315	68,758,000	2182.79
DH	1,984	431,840,000	2176.61	20	LG	305	66,702,000	2186.95
AT	1,920	420,486,000	2190.03	21	HD	200	43,200,000	2160.00
YU	1,813	396,718,000	2188.19	22	OD	167	36,472,000	2183.95
ZP	1,707	372,127,000	2180.01	23	MG	135	29,880,000	2213.33
AZ	1,343	292,320,000	2176.62	24	DH	136	29,554,000	2173.09
XA	1,180	257,391,000	2181.28	25	FS	100	21,900,000	2190.00
PG	1,005	222,080,000	2209.75	26	KI	68	14,866,000	2186.18
PC	1,003	218,046,000	2173.94	27	PP	57	12,426,000	2180.00
DX	857	185,343,000	2162.70	28	CP	55	11,930,000	2169.09
BQ	588	128,475,000	2184.95	29	AT	53	11,674,000	2202.64
RO	501	108,217,000	2160.02	30	IF	50	10,950,000	2190.00
IF	467	102,388,000	2192.46	31	AZ	40	8,740,000	2185.00
TP	351	76,242,000	2172.14	32	PC	6	1,314,000	2190.00
MI	318	70,506,000	2217.17	33	YB	4	876,000	2190.00
AI	305	66,630,000	2184.59	34	XA	2	439,000	2195.00
KI	263	57,469,000	2185.13	35	TF	2	436,000	2180.00
YJ	260	56,890,000	2188.08	36	 	 	 	 
HD	200	43,600,000	2180.00	37	 	 	 	 
ZR	175	37,875,000	2164.29	38	 	 	 	 
MU	153	33,204,000	2170.20	39	 	 	 	 
HP	132	28,858,000	2186.21	40	 	 	 	 
AN	100	21,800,000	2180.00	41	 	 	 	 
CD	58	12,639,000	2179.14	42	 	 	 	 
SF	39	8,544,000	2190.77	43	 	 	 	 
LS	34	7,408,000	2178.82	44	 	 	 	 
BR	27	5,916,000	2191.11	45	 	 	 	 
AD	25	5,550,000	2220.00	46	 	 	 	 
IU	10	2,190,000	2190.00	47	 	 	 	 
PO	10	2,170,000	2170.00	48	 	 	 	 
AG	9	1,947,000	2163.33	49	 	 	 	 
EL	5	1,095,000	2190.00	50	 	 	 	 
IN	5	1,080,000	2160.00	51	 	 	 	 
AO	3	651,000	2170.00	52	 	 	 	 
RG	2	436,000	2180.00	53	 	 	 	 
QA	1	223,000	2230.00	54	 	 	 	 
