BRISToBrokerCode	BRIS	Start	2026-01-07	End	2026-01-07	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
ZP	71,263	15,448,226,400	2167.78	1	ZP	65,497	14,199,758,400	2168.00
AK	32,543	7,068,815,000	2172.15	2	RX	28,834	6,258,978,000	2170.69
XL	16,749	3,626,533,000	2165.22	3	AK	18,138	3,928,065,000	2165.65
CC	15,087	3,269,760,000	2167.27	4	YU	15,694	3,394,327,000	2162.82
SQ	13,191	2,857,767,000	2166.45	5	XL	14,327	3,106,197,000	2168.07
PD	11,039	2,396,501,000	2170.94	6	CC	11,759	2,549,312,000	2167.97
RX	10,000	2,176,804,000	2176.80	7	CP	10,356	2,255,370,000	2177.84
OD	7,135	1,545,112,000	2165.54	8	NI	9,890	2,143,653,000	2167.50
BK	5,878	1,273,522,000	2166.59	9	XC	9,052	1,962,562,000	2168.10
NI	5,152	1,114,378,000	2163.00	10	YP	8,043	1,747,089,000	2172.19
IF	5,057	1,097,334,000	2169.93	11	PD	6,515	1,409,190,000	2162.99
XC	5,031	1,089,707,000	2165.98	12	BB	5,052	1,091,232,000	2160.00
YP	4,809	1,040,965,000	2164.62	13	SQ	3,815	827,817,000	2169.90
AT	3,886	840,537,000	2162.99	14	DR	2,403	523,485,000	2178.46
DX	2,546	552,439,000	2169.83	15	OD	2,150	466,613,000	2170.29
DR	1,873	404,732,000	2160.88	16	KK	1,283	277,527,000	2163.11
PP	1,570	340,657,000	2169.79	17	AT	1,020	221,403,000	2170.62
GR	1,569	339,562,000	2164.19	18	GR	750	162,432,000	2165.76
PC	1,166	253,017,000	2169.96	19	LG	660	142,705,000	2162.20
TP	905	196,014,000	2165.90	20	BK	530	115,010,000	2170.00
KK	812	175,529,000	2161.69	21	YJ	512	111,602,000	2179.73
LG	608	131,938,000	2170.03	22	DX	454	98,518,000	2170.00
BQ	433	93,557,000	2160.67	23	KZ	439	95,263,000	2170.00
EP	367	79,441,000	2164.60	24	ZR	425	92,225,000	2170.00
YU	307	66,617,000	2169.93	25	EP	397	86,081,000	2168.29
HD	205	44,280,000	2160.00	26	BQ	333	72,161,000	2167.00
DH	165	35,770,000	2167.88	27	YB	306	66,232,000	2164.44
YB	124	26,794,000	2160.81	28	PG	300	64,800,000	2160.00
HP	114	24,638,000	2161.23	29	TP	185	40,053,000	2165.03
CP	107	23,154,000	2163.93	30	HP	176	38,274,000	2174.66
CD	101	21,816,000	2160.00	31	DH	153	33,260,000	2173.86
AZ	53	11,499,000	2169.62	32	XA	104	22,584,000	2171.54
XA	45	9,809,000	2179.78	33	AZ	102	22,192,000	2175.69
RG	39	8,424,000	2160.00	34	CD	100	21,700,000	2170.00
AI	26	5,617,000	2160.38	35	AI	65	14,080,000	2166.15
KI	23	4,990,000	2169.57	36	FS	50	10,850,000	2170.00
AO	10	2,170,000	2170.00	37	LS	50	10,850,000	2170.00
YJ	10	2,150,000	2150.00	38	AG	30	6,520,000	2173.33
LS	2	432,000	2160.00	39	ES	20	4,320,000	2160.00
MU	1	217,000	2170.00	40	KI	12	2,594,000	2161.67
 	 	 	 	41	OK	10	2,180,000	2180.00
 	 	 	 	42	AO	10	2,160,000	2160.00
