BRISToBrokerCode	BRIS	Start	2026-01-12	End	2026-01-12	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	56,818	12,115,108,000	2132.27	1	YU	62,654	13,366,957,000	2133.46
ZP	52,199	11,158,532,000	2137.69	2	XL	41,453	8,844,522,000	2133.63
AK	37,922	8,080,526,000	2130.83	3	CC	29,909	6,391,632,000	2137.03
DR	31,882	6,816,144,000	2137.93	4	YP	22,176	4,728,217,000	2132.13
XL	17,655	3,765,215,000	2132.66	5	OD	19,093	4,091,927,000	2143.16
RX	10,000	2,147,000,000	2147.00	6	XC	16,652	3,548,084,000	2130.73
NI	9,012	1,921,289,000	2131.92	7	CP	13,171	2,811,274,000	2134.44
EP	9,006	1,909,300,000	2120.03	8	PD	12,700	2,708,628,000	2132.78
YP	8,829	1,875,574,000	2124.33	9	NI	12,453	2,641,395,000	2121.09
TP	8,656	1,835,002,000	2119.92	10	AK	8,799	1,877,534,000	2133.80
PD	6,737	1,430,967,000	2124.04	11	SQ	6,929	1,476,714,000	2131.21
XC	6,207	1,320,720,000	2127.79	12	KK	6,016	1,281,295,000	2129.81
BK	5,866	1,254,522,000	2138.63	13	YB	5,286	1,127,252,000	2132.52
OD	5,733	1,224,952,000	2136.67	14	BK	4,874	1,032,135,000	2117.63
CP	2,254	480,354,000	2131.12	15	AZ	3,691	786,613,000	2131.16
BQ	2,165	463,369,000	2140.27	16	EP	2,207	470,426,000	2131.52
SQ	1,963	419,127,000	2135.13	17	LG	2,182	464,729,000	2129.83
DX	1,601	342,499,000	2139.28	18	DR	2,104	449,089,000	2134.45
YU	1,465	312,252,000	2131.41	19	GR	1,763	376,740,000	2136.93
YB	1,302	278,395,000	2138.21	20	AT	1,658	354,813,000	2140.01
KK	1,112	237,237,000	2133.43	21	MG	1,478	316,198,000	2139.36
HD	1,100	235,000,000	2136.36	22	DH	1,257	267,418,000	2127.43
AO	1,001	213,213,000	2130.00	23	YJ	770	164,220,000	2132.73
LG	889	190,619,000	2144.20	24	DX	697	149,596,000	2146.28
GR	681	144,429,000	2120.84	25	HP	534	114,080,000	2136.33
AT	412	87,856,000	2132.43	26	ZP	492	105,185,000	2137.91
DH	314	66,934,000	2131.66	27	AI	479	102,402,000	2137.83
YJ	310	66,440,000	2143.23	28	HD	410	86,940,000	2120.49
AZ	249	53,230,000	2137.75	29	BQ	354	75,261,000	2126.02
IF	109	23,292,000	2136.88	30	PP	297	63,855,000	2150.00
IU	100	21,150,000	2115.00	31	AG	290	61,820,000	2131.72
FS	96	20,508,000	2136.25	32	KI	280	59,391,000	2121.11
MG	68	14,488,000	2130.59	33	TP	199	42,280,000	2124.62
KI	34	7,270,000	2138.24	34	ZR	150	32,025,000	2135.00
XA	34	7,202,000	2118.24	35	IH	150	32,000,000	2133.33
HP	31	6,569,000	2119.03	36	RG	68	14,484,000	2130.00
AG	30	6,430,000	2143.33	37	IF	51	10,812,000	2120.00
PC	25	5,311,000	2124.40	38	FS	36	7,668,000	2130.00
CD	5	1,075,000	2150.00	39	XA	34	7,278,000	2140.59
QA	1	215,000	2150.00	40	LS	31	6,635,000	2140.32
 	 	 	 	41	TF	30	6,360,000	2120.00
 	 	 	 	42	PG	10	2,150,000	2150.00
 	 	 	 	43	SF	3	642,000	2140.00
 	 	 	 	44	AO	1	214,000	2140.00
 	 	 	 	45	CD	1	213,000	2130.00
 	 	 	 	46	PC	1	212,000	2120.00
