BRISToBrokerCode	BRIS	Start	2026-01-19	End	2026-01-19	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
PD	42,021	9,594,985,000	2283.38	1	AK	61,572	14,060,388,000	2283.57
YU	41,915	9,581,686,000	2285.98	2	ZP	58,977	13,476,709,000	2285.08
BK	39,010	8,907,305,000	2283.34	3	CC	42,802	9,766,157,000	2281.71
CC	31,557	7,187,333,000	2277.57	4	OD	24,840	5,628,497,000	2265.90
XL	29,724	6,787,670,000	2283.57	5	XL	24,195	5,534,024,000	2287.26
NI	22,837	5,215,584,000	2283.83	6	XC	13,893	3,177,865,000	2287.39
YP	21,856	4,998,568,000	2287.05	7	BK	11,822	2,700,981,000	2284.71
AK	12,964	2,963,199,000	2285.71	8	EP	10,176	2,324,354,000	2284.15
ZP	10,974	2,509,329,000	2286.61	9	YP	9,809	2,244,911,000	2288.62
CP	10,561	2,415,948,000	2287.61	10	PD	9,813	2,235,645,000	2278.25
XC	9,311	2,128,935,000	2286.47	11	SQ	7,375	1,692,936,000	2295.51
OD	7,266	1,649,057,000	2269.55	12	YU	5,140	1,170,225,000	2276.70
TP	6,692	1,536,564,000	2296.12	13	NI	4,089	934,643,000	2285.75
SQ	5,698	1,294,692,000	2272.19	14	KI	3,618	827,480,000	2287.12
IF	3,822	871,578,000	2280.42	15	LG	3,449	790,419,000	2291.73
AT	2,440	558,832,000	2290.30	16	DR	2,288	522,868,000	2285.26
EP	1,547	353,416,000	2284.52	17	AZ	2,004	457,932,000	2285.09
KK	1,406	320,346,000	2278.42	18	DX	1,969	450,770,000	2289.33
HD	960	217,610,000	2266.77	19	AT	1,684	386,040,000	2292.40
DH	901	204,294,000	2267.41	20	KK	1,667	383,587,000	2301.06
LG	768	174,973,000	2278.29	21	GR	1,245	286,075,000	2297.79
GR	645	146,645,000	2273.57	22	IF	1,117	256,815,000	2299.15
HP	602	138,056,000	2293.29	23	BR	1,000	230,000,000	2300.00
KI	545	123,895,000	2273.30	24	TP	976	223,536,000	2290.33
DR	514	117,091,000	2278.04	25	HD	900	207,000,000	2300.00
DX	475	108,571,000	2285.71	26	DH	607	139,287,000	2294.68
RX	366	83,566,000	2283.22	27	AG	505	116,150,000	2300.00
YB	336	76,425,000	2274.55	28	YB	334	76,083,000	2277.93
BQ	300	68,619,000	2287.30	29	AI	260	58,960,000	2267.69
XA	262	59,993,000	2289.81	30	BQ	219	50,249,000	2294.47
MU	145	33,205,000	2290.00	31	CP	140	31,941,000	2281.50
AI	124	28,186,000	2273.06	32	PP	137	30,962,000	2260.00
SS	100	22,600,000	2260.00	33	XA	112	25,813,000	2304.73
MG	95	21,665,000	2280.53	34	FS	76	17,176,000	2260.00
AZ	83	18,879,000	2274.58	35	HP	49	11,200,000	2285.71
PF	25	5,675,000	2270.00	36	PC	35	7,943,000	2269.43
LS	20	4,540,000	2270.00	37	GI	14	3,220,000	2300.00
YJ	19	4,346,000	2287.37	38	LS	8	1,839,000	2298.75
AG	12	2,726,000	2271.67	39	MG	5	1,150,000	2300.00
JB	10	2,300,000	2300.00	40	JB	5	1,145,000	2290.00
BR	10	2,260,000	2260.00	41	AO	4	916,000	2290.00
PC	9	2,042,000	2268.89	42	CD	4	904,000	2260.00
CD	8	1,836,000	2295.00	43	QA	2	458,000	2290.00
QA	1	229,000	2290.00	44	YJ	1	228,000	2280.00
IN	1	227,000	2270.00	45	 	 	 	 
