BRISToBrokerCode	BRIS	Start	2026-01-23	End	2026-01-23	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AZ	117,985	26,399,522,000	2237.53	1	AK	95,391	21,333,573,000	2236.43
ZP	107,994	24,151,236,000	2236.35	2	ZP	82,951	18,542,407,000	2235.34
YU	70,217	15,683,390,000	2233.56	3	YU	70,579	15,765,112,000	2233.68
AK	39,349	8,818,181,000	2241.02	4	CC	62,656	14,014,376,000	2236.72
CC	24,374	5,459,122,000	2239.73	5	NI	44,330	9,952,002,000	2244.98
BK	19,470	4,340,452,000	2229.30	6	RF	22,546	5,010,998,000	2222.57
NI	16,650	3,706,283,000	2226.00	7	XL	16,487	3,693,952,000	2240.52
YP	13,886	3,104,295,000	2235.56	8	XC	11,651	2,608,176,000	2238.59
XL	8,245	1,843,212,000	2235.55	9	YP	10,245	2,295,300,000	2240.41
CP	6,396	1,428,896,000	2234.05	10	PD	6,434	1,443,211,000	2243.10
SQ	5,701	1,277,813,000	2241.38	11	CP	6,446	1,434,478,000	2225.38
YB	5,204	1,169,081,000	2246.50	12	BK	3,940	876,554,000	2224.76
XC	5,002	1,122,371,000	2243.84	13	YB	2,900	652,518,000	2250.06
PD	3,456	774,315,000	2240.49	14	SQ	2,383	533,982,000	2240.80
DR	2,699	603,018,000	2234.23	15	DH	2,210	494,841,000	2239.10
OD	1,752	393,268,000	2244.68	16	EP	2,193	493,660,000	2251.07
IF	1,349	299,478,000	2220.00	17	OD	1,960	439,318,000	2241.42
AG	1,333	297,259,000	2230.00	18	DR	1,508	333,996,000	2214.83
TP	1,074	242,712,000	2259.89	19	LG	1,387	309,611,000	2232.24
KK	689	153,581,000	2229.04	20	KK	1,141	255,733,000	2241.31
DP	612	137,700,000	2250.00	21	YJ	1,000	225,000,000	2250.00
XA	381	85,525,000	2244.75	22	HD	1,003	224,798,000	2241.26
KI	376	83,966,000	2233.14	23	AT	997	224,677,000	2253.53
EP	235	52,438,000	2231.40	24	DX	815	183,190,000	2247.73
SH	222	49,728,000	2240.00	25	AO	620	137,910,000	2224.35
DX	178	39,586,000	2223.93	26	MG	415	92,130,000	2220.00
DH	104	23,185,000	2229.33	27	IF	286	64,349,000	2249.97
YJ	102	22,550,000	2210.78	28	KI	227	50,979,000	2245.77
AT	68	15,192,000	2234.12	29	GR	211	47,325,000	2242.89
GR	66	14,787,000	2240.45	30	HP	153	34,419,000	2249.61
QA	55	12,320,000	2240.00	31	BQ	134	30,070,000	2244.03
AI	50	11,100,000	2220.00	32	TP	93	20,897,000	2246.99
CD	49	11,023,000	2249.59	33	XA	52	11,700,000	2250.00
MG	40	9,035,000	2258.75	34	AN	30	6,750,000	2250.00
LG	36	8,031,000	2230.83	35	AI	26	5,850,000	2250.00
BQ	27	6,023,000	2230.74	36	PF	16	3,583,000	2239.38
PC	1	222,000	2220.00	37	LS	3	676,000	2253.33
TF	1	221,000	2210.00	38	MU	3	669,000	2230.00
 	 	 	 	39	CD	2	452,000	2260.00
 	 	 	 	40	PC	1	225,000	2250.00
 	 	 	 	41	PG	1	225,000	2250.00
 	 	 	 	42	QA	1	223,000	2230.00
 	 	 	 	43	AZ	1	222,000	2220.00
